Data;Ora solare;Livello Punta Salute (cm)
13-feb-98;16.00;-35
13-feb-98;17.00;-48
13-feb-98;18.00;-53
13-feb-98;19.00;-42
13-feb-98;20.00;-24
13-feb-98;21.00;-1
13-feb-98;22.00;18
13-feb-98;23.00;32
14-feb-98;0.00;40
14-feb-98;1.00;38
14-feb-98;2.00;24
14-feb-98;3.00;8
14-feb-98;4.00;-12
14-feb-98;5.00;-25
14-feb-98;6.00;-29
14-feb-98;7.00;-26
14-feb-98;8.00;-13
14-feb-98;9.00;3
14-feb-98;10.00;19
14-feb-98;11.00;27
14-feb-98;12.00;31
14-feb-98;13.00;23
14-feb-98;14.00;9
14-feb-98;15.00;-10
14-feb-98;16.00;-29
14-feb-98;17.00;-42
14-feb-98;18.00;-48
14-feb-98;19.00;-44
14-feb-98;20.00;-28
14-feb-98;21.00;-5
14-feb-98;22.00;15
14-feb-98;23.00;31
15-feb-98;0.00;40
15-feb-98;1.00;43
15-feb-98;2.00;35
15-feb-98;3.00;19
15-feb-98;4.00;0
15-feb-98;5.00;-13
15-feb-98;6.00;-23
15-feb-98;7.00;-25
15-feb-98;8.00;-16
15-feb-98;9.00;-1
15-feb-98;10.00;14
15-feb-98;11.00;23
15-feb-98;12.00;27
15-feb-98;13.00;23
15-feb-98;14.00;11
15-feb-98;15.00;-6
15-feb-98;16.00;-23
15-feb-98;17.00;-37
15-feb-98;18.00;-45
15-feb-98;19.00;-44
15-feb-98;20.00;-33
15-feb-98;21.00;-16
15-feb-98;22.00;4
15-feb-98;23.00;17
16-feb-98;0.00;27
16-feb-98;1.00;32
16-feb-98;2.00;27
16-feb-98;3.00;12
16-feb-98;4.00;-1
16-feb-98;5.00;-16
16-feb-98;6.00;-26
16-feb-98;7.00;-28
16-feb-98;8.00;-23
16-feb-98;9.00;-13
16-feb-98;10.00;-1
16-feb-98;11.00;9
16-feb-98;12.00;16
16-feb-98;13.00;17
16-feb-98;14.00;12
16-feb-98;15.00;3
16-feb-98;16.00;-12
16-feb-98;17.00;-24
16-feb-98;18.00;-29
16-feb-98;19.00;-28
16-feb-98;20.00;-21
16-feb-98;21.00;-8
16-feb-98;22.00;8
16-feb-98;23.00;23
17-feb-98;0.00;34
17-feb-98;1.00;41
17-feb-98;2.00;43
17-feb-98;3.00;35
17-feb-98;4.00;22
17-feb-98;5.00;9
17-feb-98;6.00;-2
17-feb-98;7.00;-12
17-feb-98;8.00;-13
17-feb-98;9.00;-10
17-feb-98;10.00;-2
17-feb-98;11.00;7
17-feb-98;12.00;16
17-feb-98;13.00;19
17-feb-98;14.00;16
17-feb-98;15.00;7
17-feb-98;16.00;-5
17-feb-98;17.00;-16
17-feb-98;18.00;-25
17-feb-98;19.00;-29
17-feb-98;20.00;-26
17-feb-98;21.00;-17
17-feb-98;22.00;-5
17-feb-98;23.00;9
18-feb-98;0.00;22
18-feb-98;1.00;31
18-feb-98;2.00;35
18-feb-98;3.00;30
18-feb-98;4.00;19
18-feb-98;5.00;4
18-feb-98;6.00;-8
18-feb-98;7.00;-20
18-feb-98;8.00;-25
18-feb-98;9.00;-21
18-feb-98;10.00;-14
18-feb-98;11.00;-8
18-feb-98;12.00;-1
18-feb-98;13.00;-1
18-feb-98;14.00;-2
18-feb-98;15.00;-9
18-feb-98;16.00;-16
18-feb-98;17.00;-23
18-feb-98;18.00;-26
18-feb-98;19.00;-26
18-feb-98;20.00;-24
18-feb-98;21.00;-16
18-feb-98;22.00;-8
18-feb-98;23.00;1
19-feb-98;0.00;9
19-feb-98;1.00;17
19-feb-98;2.00;20
19-feb-98;3.00;20
19-feb-98;4.00;14
19-feb-98;5.00;7
19-feb-98;6.00;-1
19-feb-98;7.00;-5
19-feb-98;8.00;-10
19-feb-98;9.00;-12
19-feb-98;10.00;-12
19-feb-98;11.00;-9
19-feb-98;12.00;-5
19-feb-98;13.00;-4
19-feb-98;14.00;-5
19-feb-98;15.00;-5
19-feb-98;16.00;-8
19-feb-98;17.00;-7
19-feb-98;18.00;-5
19-feb-98;19.00;-4
19-feb-98;20.00;-3
19-feb-98;21.00;-1
19-feb-98;22.00;4
19-feb-98;23.00;8
20-feb-98;0.00;12
20-feb-98;1.00;16
20-feb-98;2.00;20
20-feb-98;3.00;23
20-feb-98;4.00;23
20-feb-98;5.00;23
20-feb-98;6.00;20
20-feb-98;7.00;12
20-feb-98;8.00;4
20-feb-98;9.00;-4
20-feb-98;10.00;-12
20-feb-98;11.00;-21
20-feb-98;12.00;-25
20-feb-98;13.00;-28
20-feb-98;14.00;-25
20-feb-98;15.00;-23
20-feb-98;16.00;-17
20-feb-98;17.00;-10
20-feb-98;18.00;-4
20-feb-98;19.00;0
20-feb-98;20.00;6
20-feb-98;21.00;8
20-feb-98;22.00;7
20-feb-98;23.00;7
21-feb-98;0.00;8
21-feb-98;1.00;11
21-feb-98;2.00;17
21-feb-98;3.00;23
21-feb-98;4.00;28
21-feb-98;5.00;31
21-feb-98;6.00;31
21-feb-98;7.00;24
21-feb-98;8.00;14
21-feb-98;9.00;4
21-feb-98;10.00;-7
21-feb-98;11.00;-16
21-feb-98;12.00;-25
21-feb-98;13.00;-31
21-feb-98;14.00;-33
21-feb-98;15.00;-28
21-feb-98;16.00;-20
21-feb-98;17.00;-8
21-feb-98;18.00;5
21-feb-98;19.00;16
21-feb-98;20.00;22
21-feb-98;21.00;23
21-feb-98;22.00;22
21-feb-98;23.00;19
22-feb-98;0.00;15
22-feb-98;1.00;12
22-feb-98;2.00;13
22-feb-98;3.00;18
22-feb-98;4.00;23
22-feb-98;5.00;30
22-feb-98;6.00;33
22-feb-98;7.00;32
22-feb-98;8.00;27
22-feb-98;9.00;16
22-feb-98;10.00;4
22-feb-98;11.00;-9
22-feb-98;12.00;-22
22-feb-98;13.00;-31
22-feb-98;14.00;-35
22-feb-98;15.00;-33
22-feb-98;16.00;-25
22-feb-98;17.00;-9
22-feb-98;18.00;6
22-feb-98;19.00;19
22-feb-98;20.00;31
22-feb-98;21.00;39
22-feb-98;22.00;40
22-feb-98;23.00;36
23-feb-98;0.00;26
23-feb-98;1.00;16
23-feb-98;2.00;8
23-feb-98;3.00;7
23-feb-98;4.00;11
23-feb-98;5.00;19
23-feb-98;6.00;30
23-feb-98;7.00;38
23-feb-98;8.00;40
23-feb-98;9.00;38
23-feb-98;10.00;27
23-feb-98;11.00;12
23-feb-98;12.00;-5
23-feb-98;13.00;-19
23-feb-98;14.00;-28
23-feb-98;15.00;-32
23-feb-98;16.00;-27
23-feb-98;17.00;-14
23-feb-98;18.00;4
23-feb-98;19.00;23
23-feb-98;20.00;38
23-feb-98;21.00;48
23-feb-98;22.00;52
23-feb-98;23.00;48
24-feb-98;0.00;31
24-feb-98;1.00;14
24-feb-98;2.00;0
24-feb-98;3.00;-11
24-feb-98;4.00;-13
24-feb-98;5.00;-5
24-feb-98;6.00;9
24-feb-98;7.00;27
24-feb-98;8.00;39
24-feb-98;9.00;43
24-feb-98;10.00;40
24-feb-98;11.00;27
24-feb-98;12.00;8
24-feb-98;13.00;-13
24-feb-98;14.00;-32
24-feb-98;15.00;-44
24-feb-98;16.00;-47
24-feb-98;17.00;-35
24-feb-98;18.00;-16
24-feb-98;19.00;7
24-feb-98;20.00;25
24-feb-98;21.00;38
24-feb-98;22.00;43
24-feb-98;23.00;38
25-feb-98;0.00;22
25-feb-98;1.00;3
25-feb-98;2.00;-16
25-feb-98;3.00;-28
25-feb-98;4.00;-31
25-feb-98;5.00;-21
25-feb-98;6.00;-5
25-feb-98;7.00;16
25-feb-98;8.00;32
25-feb-98;9.00;43
25-feb-98;10.00;45
25-feb-98;11.00;36
25-feb-98;12.00;19
25-feb-98;13.00;-3
25-feb-98;14.00;-24
25-feb-98;15.00;-40
25-feb-98;16.00;-49
25-feb-98;17.00;-49
25-feb-98;18.00;-36
25-feb-98;19.00;-16
25-feb-98;20.00;7
25-feb-98;21.00;23
25-feb-98;22.00;35
25-feb-98;23.00;38
26-feb-98;0.00;31
26-feb-98;1.00;14
26-feb-98;2.00;-5
26-feb-98;3.00;-21
26-feb-98;4.00;-32
26-feb-98;5.00;-33
26-feb-98;6.00;-20
26-feb-98;7.00;0
26-feb-98;8.00;20
26-feb-98;9.00;38
26-feb-98;10.00;49
26-feb-98;11.00;51
26-feb-98;12.00;36
26-feb-98;13.00;13
26-feb-98;14.00;-12
26-feb-98;15.00;-37
26-feb-98;16.00;-57
26-feb-98;17.00;-65
26-feb-98;18.00;-56
26-feb-98;19.00;-37
26-feb-98;20.00;-11
26-feb-98;21.00;11
26-feb-98;22.00;28
26-feb-98;23.00;39
27-feb-98;0.00;39
27-feb-98;1.00;27
27-feb-98;2.00;8
27-feb-98;3.00;-12
27-feb-98;4.00;-28
27-feb-98;5.00;-36
27-feb-98;6.00;-32
27-feb-98;7.00;-15
27-feb-98;8.00;9
27-feb-98;9.00;31
27-feb-98;10.00;44
27-feb-98;11.00;51
27-feb-98;12.00;42
27-feb-98;13.00;23
27-feb-98;14.00;-2
27-feb-98;15.00;-27
27-feb-98;16.00;-48
27-feb-98;17.00;-61
27-feb-98;18.00;-60
27-feb-98;19.00;-42
27-feb-98;20.00;-18
27-feb-98;21.00;8
27-feb-98;22.00;30
27-feb-98;23.00;44
28-feb-98;0.00;52
28-feb-98;1.00;48
28-feb-98;2.00;31
28-feb-98;3.00;12
28-feb-98;4.00;-7
28-feb-98;5.00;-20
28-feb-98;6.00;-24
28-feb-98;7.00;-16
28-feb-98;8.00;3
28-feb-98;9.00;23
28-feb-98;10.00;40
28-feb-98;11.00;51
28-feb-98;12.00;51
28-feb-98;13.00;38
28-feb-98;14.00;16
28-feb-98;15.00;-7
28-feb-98;16.00;-28
28-feb-98;17.00;-43
28-feb-98;18.00;-48
28-feb-98;19.00;-36
28-feb-98;20.00;-16
28-feb-98;21.00;11
28-feb-98;22.00;35
28-feb-98;23.00;54
1-mar-98;0.00;64
1-mar-98;1.00;68
1-mar-98;2.00;59
1-mar-98;3.00;40
1-mar-98;4.00;20
1-mar-98;5.00;3
1-mar-98;6.00;-11
1-mar-98;7.00;-16
1-mar-98;8.00;-9
1-mar-98;9.00;8
1-mar-98;10.00;25
1-mar-98;11.00;40
1-mar-98;12.00;48
1-mar-98;13.00;45
1-mar-98;14.00;31
1-mar-98;15.00;11
1-mar-98;16.00;-9
1-mar-98;17.00;-25
1-mar-98;18.00;-32
1-mar-98;19.00;-26
1-mar-98;20.00;-9
1-mar-98;21.00;11
1-mar-98;22.00;35
1-mar-98;23.00;54
2-mar-98;0.00;68
2-mar-98;1.00;70
2-mar-98;2.00;62
2-mar-98;3.00;44
2-mar-98;4.00;23
2-mar-98;5.00;4
2-mar-98;6.00;-13
2-mar-98;7.00;-25
2-mar-98;8.00;-28
2-mar-98;9.00;-18
2-mar-98;10.00;-2
2-mar-98;11.00;16
2-mar-98;12.00;27
2-mar-98;13.00;32
2-mar-98;14.00;31
2-mar-98;15.00;19
2-mar-98;16.00;4
2-mar-98;17.00;-10
2-mar-98;18.00;-20
2-mar-98;19.00;-20
2-mar-98;20.00;-9
2-mar-98;21.00;7
2-mar-98;22.00;25
2-mar-98;23.00;41
3-mar-98;0.00;52
3-mar-98;1.00;57
3-mar-98;2.00;55
3-mar-98;3.00;41
3-mar-98;4.00;24
3-mar-98;5.00;8
3-mar-98;6.00;-8
3-mar-98;7.00;-21
3-mar-98;8.00;-26
3-mar-98;9.00;-23
3-mar-98;10.00;-10
3-mar-98;11.00;4
3-mar-98;12.00;17
3-mar-98;13.00;26
3-mar-98;14.00;30
3-mar-98;15.00;25
3-mar-98;16.00;16
3-mar-98;17.00;4
3-mar-98;18.00;-5
3-mar-98;19.00;-8
3-mar-98;20.00;-5
3-mar-98;21.00;7
3-mar-98;22.00;20
3-mar-98;23.00;31
4-mar-98;0.00;41
4-mar-98;1.00;46
4-mar-98;2.00;46
4-mar-98;3.00;39
4-mar-98;4.00;27
4-mar-98;5.00;16
4-mar-98;6.00;3
4-mar-98;7.00;-8
4-mar-98;8.00;-16
4-mar-98;9.00;-20
4-mar-98;10.00;-16
4-mar-98;11.00;-5
4-mar-98;12.00;6
4-mar-98;13.00;16
4-mar-98;14.00;20
4-mar-98;15.00;22
4-mar-98;16.00;19
4-mar-98;17.00;13
4-mar-98;18.00;6
4-mar-98;19.00;2
4-mar-98;20.00;3
4-mar-98;21.00;8
4-mar-98;22.00;18
4-mar-98;23.00;27
5-mar-98;0.00;36
5-mar-98;1.00;41
5-mar-98;2.00;43
5-mar-98;3.00;43
5-mar-98;4.00;38
5-mar-98;5.00;28
5-mar-98;6.00;19
5-mar-98;7.00;11
5-mar-98;8.00;4
5-mar-98;9.00;-1
5-mar-98;10.00;-1
5-mar-98;11.00;-1
5-mar-98;12.00;2
5-mar-98;13.00;9
5-mar-98;14.00;15
5-mar-98;15.00;19
5-mar-98;16.00;23
5-mar-98;17.00;24
5-mar-98;18.00;23
5-mar-98;19.00;23
5-mar-98;20.00;23
5-mar-98;21.00;22
5-mar-98;22.00;20
5-mar-98;23.00;20
6-mar-98;0.00;23
6-mar-98;1.00;23
6-mar-98;2.00;25
6-mar-98;3.00;25
6-mar-98;4.00;24
6-mar-98;5.00;19
6-mar-98;6.00;13
6-mar-98;7.00;11
6-mar-98;8.00;3
6-mar-98;9.00;-8
6-mar-98;10.00;-16
6-mar-98;11.00;-25
6-mar-98;12.00;-30
6-mar-98;13.00;-25
6-mar-98;14.00;-13
6-mar-98;15.00;-2
6-mar-98;16.00;11
6-mar-98;17.00;23
6-mar-98;18.00;30
6-mar-98;19.00;31
6-mar-98;20.00;32
6-mar-98;21.00;31
6-mar-98;22.00;24
6-mar-98;23.00;23
7-mar-98;0.00;23
7-mar-98;1.00;20
7-mar-98;2.00;19
7-mar-98;3.00;19
7-mar-98;4.00;20
7-mar-98;5.00;23
7-mar-98;6.00;27
7-mar-98;7.00;27
7-mar-98;8.00;27
7-mar-98;9.00;20
7-mar-98;10.00;8
7-mar-98;11.00;-4
7-mar-98;12.00;-10
7-mar-98;13.00;-16
7-mar-98;14.00;-12
7-mar-98;15.00;-5
7-mar-98;16.00;7
7-mar-98;17.00;17
7-mar-98;18.00;27
7-mar-98;19.00;38
7-mar-98;20.00;44
7-mar-98;21.00;48
7-mar-98;22.00;48
7-mar-98;23.00;39
8-mar-98;0.00;30
8-mar-98;1.00;23
8-mar-98;2.00;17
8-mar-98;3.00;17
8-mar-98;4.00;23
8-mar-98;5.00;31
8-mar-98;6.00;39
8-mar-98;7.00;46
8-mar-98;8.00;44
8-mar-98;9.00;38
8-mar-98;10.00;28
8-mar-98;11.00;16
8-mar-98;12.00;6
8-mar-98;13.00;-5
8-mar-98;14.00;-12
8-mar-98;15.00;-12
8-mar-98;16.00;-1
8-mar-98;17.00;14
8-mar-98;18.00;31
8-mar-98;19.00;48
8-mar-98;20.00;59
8-mar-98;21.00;62
8-mar-98;22.00;60
8-mar-98;23.00;52
9-mar-98;0.00;38
9-mar-98;1.00;25
9-mar-98;2.00;16
9-mar-98;3.00;14
9-mar-98;4.00;15
9-mar-98;5.00;24
9-mar-98;6.00;36
9-mar-98;7.00;46
9-mar-98;8.00;52
9-mar-98;9.00;52
9-mar-98;10.00;41
9-mar-98;11.00;27
9-mar-98;12.00;12
9-mar-98;13.00;-4
9-mar-98;14.00;-16
9-mar-98;15.00;-21
9-mar-98;16.00;-18
9-mar-98;17.00;-5
9-mar-98;18.00;11
9-mar-98;19.00;31
9-mar-98;20.00;48
9-mar-98;21.00;56
9-mar-98;22.00;52
9-mar-98;23.00;43
10-mar-98;0.00;26
10-mar-98;1.00;12
10-mar-98;2.00;4
10-mar-98;3.00;-5
10-mar-98;4.00;-10
10-mar-98;5.00;-5
10-mar-98;6.00;11
10-mar-98;7.00;24
10-mar-98;8.00;33
10-mar-98;9.00;36
10-mar-98;10.00;30
10-mar-98;11.00;16
10-mar-98;12.00;-4
10-mar-98;13.00;-22
10-mar-98;14.00;-40
10-mar-98;15.00;-56
10-mar-98;16.00;-53
10-mar-98;17.00;-38
10-mar-98;18.00;-16
10-mar-98;19.00;7
10-mar-98;20.00;27
10-mar-98;21.00;41
10-mar-98;22.00;52
10-mar-98;23.00;54
11-mar-98;0.00;41
11-mar-98;1.00;24
11-mar-98;2.00;8
11-mar-98;3.00;-4
11-mar-98;4.00;-9
11-mar-98;5.00;-10
11-mar-98;6.00;-1
11-mar-98;7.00;16
11-mar-98;8.00;31
11-mar-98;9.00;42
11-mar-98;10.00;46
11-mar-98;11.00;36
11-mar-98;12.00;20
11-mar-98;13.00;-1
11-mar-98;14.00;-20
11-mar-98;15.00;-33
11-mar-98;16.00;-39
11-mar-98;17.00;-33
11-mar-98;18.00;-13
11-mar-98;19.00;9
11-mar-98;20.00;31
11-mar-98;21.00;46
11-mar-98;22.00;55
11-mar-98;23.00;52
12-mar-98;0.00;39
12-mar-98;1.00;22
12-mar-98;2.00;4
12-mar-98;3.00;-9
12-mar-98;4.00;-17
12-mar-98;5.00;-12
12-mar-98;6.00;1
12-mar-98;7.00;19
12-mar-98;8.00;36
12-mar-98;9.00;48
12-mar-98;10.00;51
12-mar-98;11.00;48
12-mar-98;12.00;36
12-mar-98;13.00;18
12-mar-98;14.00;-1
12-mar-98;15.00;-16
12-mar-98;16.00;-25
12-mar-98;17.00;-26
12-mar-98;18.00;-13
12-mar-98;19.00;6
12-mar-98;20.00;27
12-mar-98;21.00;43
12-mar-98;22.00;55
12-mar-98;23.00;59
13-mar-98;0.00;49
13-mar-98;1.00;32
13-mar-98;2.00;14
13-mar-98;3.00;-1
13-mar-98;4.00;-12
13-mar-98;5.00;-17
13-mar-98;6.00;-9
13-mar-98;7.00;6
13-mar-98;8.00;23
13-mar-98;9.00;41
13-mar-98;10.00;53
13-mar-98;11.00;57
13-mar-98;12.00;51
13-mar-98;13.00;35
13-mar-98;14.00;16
13-mar-98;15.00;-5
13-mar-98;16.00;-20
13-mar-98;17.00;-28
13-mar-98;18.00;-24
13-mar-98;19.00;-8
13-mar-98;20.00;12
13-mar-98;21.00;32
13-mar-98;22.00;46
13-mar-98;23.00;54
14-mar-98;0.00;52
14-mar-98;1.00;37
14-mar-98;2.00;17
14-mar-98;3.00;-1
14-mar-98;4.00;-17
14-mar-98;5.00;-25
14-mar-98;6.00;-21
14-mar-98;7.00;-8
14-mar-98;8.00;10
14-mar-98;9.00;28
14-mar-98;10.00;41
14-mar-98;11.00;47
14-mar-98;12.00;47
14-mar-98;13.00;33
14-mar-98;14.00;15
14-mar-98;15.00;-5
14-mar-98;16.00;-21
14-mar-98;17.00;-33
14-mar-98;18.00;-33
14-mar-98;19.00;-23
14-mar-98;20.00;-4
14-mar-98;21.00;16
14-mar-98;22.00;32
14-mar-98;23.00;44
15-mar-98;0.00;48
15-mar-98;1.00;40
15-mar-98;2.00;23
15-mar-98;3.00;4
15-mar-98;4.00;-16
15-mar-98;5.00;-32
15-mar-98;6.00;-37
15-mar-98;7.00;-32
15-mar-98;8.00;-16
15-mar-98;9.00;6
15-mar-98;10.00;23
15-mar-98;11.00;32
15-mar-98;12.00;36
15-mar-98;13.00;28
15-mar-98;14.00;14
15-mar-98;15.00;-4
15-mar-98;16.00;-20
15-mar-98;17.00;-32
15-mar-98;18.00;-39
15-mar-98;19.00;-33
15-mar-98;20.00;-16
15-mar-98;21.00;8
15-mar-98;22.00;26
15-mar-98;23.00;39
16-mar-98;0.00;43
16-mar-98;1.00;35
16-mar-98;2.00;17
16-mar-98;3.00;-2
16-mar-98;4.00;-23
16-mar-98;5.00;-37
16-mar-98;6.00;-42
16-mar-98;7.00;-37
16-mar-98;8.00;-21
16-mar-98;9.00;-4
16-mar-98;10.00;12
16-mar-98;11.00;23
16-mar-98;12.00;30
16-mar-98;13.00;26
16-mar-98;14.00;16
16-mar-98;15.00;-2
16-mar-98;16.00;-20
16-mar-98;17.00;-33
16-mar-98;18.00;-40
16-mar-98;19.00;-34
16-mar-98;20.00;-18
16-mar-98;21.00;-1
16-mar-98;22.00;15
16-mar-98;23.00;27
17-mar-98;0.00;35
17-mar-98;1.00;35
17-mar-98;2.00;24
17-mar-98;3.00;8
17-mar-98;4.00;-9
17-mar-98;5.00;-24
17-mar-98;6.00;-31
17-mar-98;7.00;-28
17-mar-98;8.00;-18
17-mar-98;9.00;-1
17-mar-98;10.00;15
17-mar-98;11.00;26
17-mar-98;12.00;31
17-mar-98;13.00;27
17-mar-98;14.00;15
17-mar-98;15.00;-2
17-mar-98;16.00;-17
17-mar-98;17.00;-25
17-mar-98;18.00;-28
17-mar-98;19.00;-26
17-mar-98;20.00;-15
17-mar-98;21.00;3
17-mar-98;22.00;18
17-mar-98;23.00;31
18-mar-98;0.00;42
18-mar-98;1.00;43
18-mar-98;2.00;38
18-mar-98;3.00;24
18-mar-98;4.00;7
18-mar-98;5.00;-9
18-mar-98;6.00;-21
18-mar-98;7.00;-25
18-mar-98;8.00;-21
18-mar-98;9.00;-13
18-mar-98;10.00;-2
18-mar-98;11.00;7
18-mar-98;12.00;11
18-mar-98;13.00;11
18-mar-98;14.00;8
18-mar-98;15.00;0
18-mar-98;16.00;-9
18-mar-98;17.00;-16
18-mar-98;18.00;-20
18-mar-98;19.00;-18
18-mar-98;20.00;-8
18-mar-98;21.00;6
18-mar-98;22.00;19
18-mar-98;23.00;30
19-mar-98;0.00;38
19-mar-98;1.00;43
19-mar-98;2.00;39
19-mar-98;3.00;31
19-mar-98;4.00;20
19-mar-98;5.00;7
19-mar-98;6.00;-6
19-mar-98;7.00;-13
19-mar-98;8.00;-19
19-mar-98;9.00;-18
19-mar-98;10.00;-13
19-mar-98;11.00;-5
19-mar-98;12.00;0
19-mar-98;13.00;4
19-mar-98;14.00;7
19-mar-98;15.00;7
19-mar-98;16.00;4
19-mar-98;17.00;-1
19-mar-98;18.00;-2
19-mar-98;19.00;4
19-mar-98;20.00;11
19-mar-98;21.00;19
19-mar-98;22.00;24
19-mar-98;23.00;28
20-mar-98;0.00;32
20-mar-98;1.00;33
20-mar-98;2.00;35
20-mar-98;3.00;32
20-mar-98;4.00;23
20-mar-98;5.00;8
20-mar-98;6.00;-7
20-mar-98;7.00;-19
20-mar-98;8.00;-28
20-mar-98;9.00;-29
20-mar-98;10.00;-24
20-mar-98;11.00;-16
20-mar-98;12.00;-12
20-mar-98;13.00;-5
20-mar-98;14.00;0
20-mar-98;15.00;6
20-mar-98;16.00;12
20-mar-98;17.00;16
20-mar-98;18.00;16
20-mar-98;19.00;12
20-mar-98;20.00;11
20-mar-98;21.00;8
20-mar-98;22.00;7
20-mar-98;23.00;10
21-mar-98;0.00;18
21-mar-98;1.00;23
21-mar-98;2.00;23
21-mar-98;3.00;22
21-mar-98;4.00;16
21-mar-98;5.00;14
21-mar-98;6.00;13
21-mar-98;7.00;8
21-mar-98;8.00;1
21-mar-98;9.00;-3
21-mar-98;10.00;-8
21-mar-98;11.00;-13
21-mar-98;12.00;-12
21-mar-98;13.00;-10
21-mar-98;14.00;-2
21-mar-98;15.00;4
21-mar-98;16.00;10
21-mar-98;17.00;14
21-mar-98;18.00;14
21-mar-98;19.00;14
21-mar-98;20.00;14
21-mar-98;21.00;8
21-mar-98;22.00;4
21-mar-98;23.00;-2
22-mar-98;0.00;-7
22-mar-98;1.00;-7
22-mar-98;2.00;-7
22-mar-98;3.00;-1
22-mar-98;4.00;4
22-mar-98;5.00;8
22-mar-98;6.00;9
22-mar-98;7.00;4
22-mar-98;8.00;-2
22-mar-98;9.00;-10
22-mar-98;10.00;-20
22-mar-98;11.00;-25
22-mar-98;12.00;-25
22-mar-98;13.00;-25
22-mar-98;14.00;-21
22-mar-98;15.00;-17
22-mar-98;16.00;-8
22-mar-98;17.00;6
22-mar-98;18.00;16
22-mar-98;19.00;23
22-mar-98;20.00;25
22-mar-98;21.00;23
22-mar-98;22.00;16
22-mar-98;23.00;4
23-mar-98;0.00;-2
23-mar-98;1.00;-7
23-mar-98;2.00;-5
23-mar-98;3.00;3
23-mar-98;4.00;11
23-mar-98;5.00;20
23-mar-98;6.00;27
23-mar-98;7.00;28
23-mar-98;8.00;24
23-mar-98;9.00;12
23-mar-98;10.00;-1
23-mar-98;11.00;-14
23-mar-98;12.00;-25
23-mar-98;13.00;-33
23-mar-98;14.00;-37
23-mar-98;15.00;-33
23-mar-98;16.00;-23
23-mar-98;17.00;-9
23-mar-98;18.00;6
23-mar-98;19.00;16
23-mar-98;20.00;25
23-mar-98;21.00;28
23-mar-98;22.00;23
23-mar-98;23.00;15
24-mar-98;0.00;4
24-mar-98;1.00;-4
24-mar-98;2.00;-4
24-mar-98;3.00;1
24-mar-98;4.00;11
24-mar-98;5.00;20
24-mar-98;6.00;31
24-mar-98;7.00;36
24-mar-98;8.00;35
24-mar-98;9.00;27
24-mar-98;10.00;17
24-mar-98;11.00;0
24-mar-98;12.00;-13
24-mar-98;13.00;-24
24-mar-98;14.00;-31
24-mar-98;15.00;-29
24-mar-98;16.00;-21
24-mar-98;17.00;-7
24-mar-98;18.00;8
24-mar-98;19.00;23
24-mar-98;20.00;36
24-mar-98;21.00;46
24-mar-98;22.00;48
24-mar-98;23.00;39
25-mar-98;0.00;27
25-mar-98;1.00;14
25-mar-98;2.00;0
25-mar-98;3.00;-7
25-mar-98;4.00;-8
25-mar-98;5.00;-2
25-mar-98;6.00;8
25-mar-98;7.00;20
25-mar-98;8.00;30
25-mar-98;9.00;31
25-mar-98;10.00;25
25-mar-98;11.00;11
25-mar-98;12.00;-5
25-mar-98;13.00;-22
25-mar-98;14.00;-36
25-mar-98;15.00;-42
25-mar-98;16.00;-41
25-mar-98;17.00;-28
25-mar-98;18.00;-9
25-mar-98;19.00;13
25-mar-98;20.00;31
25-mar-98;21.00;46
25-mar-98;22.00;50
25-mar-98;23.00;41
26-mar-98;0.00;25
26-mar-98;1.00;4
26-mar-98;2.00;-17
26-mar-98;3.00;-36
26-mar-98;4.00;-45
26-mar-98;5.00;-42
26-mar-98;6.00;-25
26-mar-98;7.00;-1
26-mar-98;8.00;16
26-mar-98;9.00;28
26-mar-98;10.00;28
26-mar-98;11.00;17
26-mar-98;12.00;-5
26-mar-98;13.00;-29
26-mar-98;14.00;-52
26-mar-98;15.00;-66
26-mar-98;16.00;-64
26-mar-98;17.00;-48
26-mar-98;18.00;-27
26-mar-98;19.00;0
26-mar-98;20.00;20
26-mar-98;21.00;37
26-mar-98;22.00;45
26-mar-98;23.00;43
27-mar-98;0.00;27
27-mar-98;1.00;6
27-mar-98;2.00;-15
27-mar-98;3.00;-33
27-mar-98;4.00;-44
27-mar-98;5.00;-44
27-mar-98;6.00;-29
27-mar-98;7.00;-8
27-mar-98;8.00;14
27-mar-98;9.00;27
27-mar-98;10.00;35
27-mar-98;11.00;30
27-mar-98;12.00;14
27-mar-98;13.00;-7
27-mar-98;14.00;-28
27-mar-98;15.00;-45
27-mar-98;16.00;-56
27-mar-98;17.00;-50
27-mar-98;18.00;-32
27-mar-98;19.00;-7
27-mar-98;20.00;16
27-mar-98;21.00;35
27-mar-98;22.00;48
27-mar-98;23.00;52
28-mar-98;0.00;44
28-mar-98;1.00;27
28-mar-98;2.00;3
28-mar-98;3.00;-20
28-mar-98;4.00;-37
28-mar-98;5.00;-44
28-mar-98;6.00;-36
28-mar-98;7.00;-16
28-mar-98;8.00;7
28-mar-98;9.00;27
28-mar-98;10.00;39
28-mar-98;11.00;43
28-mar-98;12.00;36
28-mar-98;13.00;19
28-mar-98;14.00;-4
28-mar-98;15.00;-24
28-mar-98;16.00;-40
28-mar-98;17.00;-47
28-mar-98;18.00;-40
28-mar-98;19.00;-21
28-mar-98;20.00;6
28-mar-98;21.00;28
28-mar-98;22.00;47
28-mar-98;23.00;59
29-mar-98;0.00;60
29-mar-98;1.00;46
