Data;Ora solare;Livello Punta Salute (cm)
14-feb-94;0.00;70
14-feb-94;1.00;75
14-feb-94;2.00;68
14-feb-94;3.00;55
14-feb-94;4.00;39
14-feb-94;5.00;24
14-feb-94;6.00;14
14-feb-94;7.00;11
14-feb-94;8.00;15
14-feb-94;9.00;23
14-feb-94;10.00;33
14-feb-94;11.00;48
14-feb-94;12.00;59
14-feb-94;13.00;59
14-feb-94;14.00;54
14-feb-94;15.00;43
14-feb-94;16.00;27
14-feb-94;17.00;15
14-feb-94;18.00;4
14-feb-94;19.00;4
14-feb-94;20.00;12
14-feb-94;21.00;23
14-feb-94;22.00;38
14-feb-94;23.00;52
15-feb-94;0.00;62
15-feb-94;1.00;59
15-feb-94;2.00;49
15-feb-94;3.00;36
15-feb-94;4.00;20
15-feb-94;5.00;4
15-feb-94;6.00;-8
15-feb-94;7.00;-12
15-feb-94;8.00;-8
15-feb-94;9.00;4
15-feb-94;10.00;17
15-feb-94;11.00;31
15-feb-94;12.00;40
15-feb-94;13.00;46
15-feb-94;14.00;43
15-feb-94;15.00;33
15-feb-94;16.00;16
15-feb-94;17.00;1
15-feb-94;18.00;-8
15-feb-94;19.00;-10
15-feb-94;20.00;-2
15-feb-94;21.00;11
15-feb-94;22.00;27
15-feb-94;23.00;43
16-feb-94;0.00;52
16-feb-94;1.00;57
16-feb-94;2.00;56
16-feb-94;3.00;48
16-feb-94;4.00;36
16-feb-94;5.00;22
16-feb-94;6.00;11
16-feb-94;7.00;4
16-feb-94;8.00;3
16-feb-94;9.00;8
16-feb-94;10.00;19
16-feb-94;11.00;30
16-feb-94;12.00;36
16-feb-94;13.00;40
16-feb-94;14.00;39
16-feb-94;15.00;30
16-feb-94;16.00;17
16-feb-94;17.00;7
16-feb-94;18.00;0
16-feb-94;19.00;0
16-feb-94;20.00;7
16-feb-94;21.00;17
16-feb-94;22.00;30
16-feb-94;23.00;40
17-feb-94;0.00;49
17-feb-94;1.00;55
17-feb-94;2.00;55
17-feb-94;3.00;51
17-feb-94;4.00;43
17-feb-94;5.00;32
17-feb-94;6.00;22
17-feb-94;7.00;12
17-feb-94;8.00;7
17-feb-94;9.00;4
17-feb-94;10.00;7
17-feb-94;11.00;12
17-feb-94;12.00;20
17-feb-94;13.00;23
17-feb-94;14.00;23
17-feb-94;15.00;22
17-feb-94;16.00;17
17-feb-94;17.00;12
17-feb-94;18.00;8
17-feb-94;19.00;8
17-feb-94;20.00;11
17-feb-94;21.00;17
17-feb-94;22.00;26
17-feb-94;23.00;33
18-feb-94;0.00;39
18-feb-94;1.00;42
18-feb-94;2.00;43
18-feb-94;3.00;41
18-feb-94;4.00;35
18-feb-94;5.00;27
18-feb-94;6.00;19
18-feb-94;7.00;9
18-feb-94;8.00;2
18-feb-94;9.00;-1
18-feb-94;10.00;-5
18-feb-94;11.00;-6
18-feb-94;12.00;-5
18-feb-94;13.00;0
18-feb-94;14.00;7
18-feb-94;15.00;12
18-feb-94;16.00;19
18-feb-94;17.00;23
18-feb-94;18.00;22
18-feb-94;19.00;20
18-feb-94;20.00;20
18-feb-94;21.00;19
18-feb-94;22.00;20
18-feb-94;23.00;27
19-feb-94;0.00;32
19-feb-94;1.00;39
19-feb-94;2.00;44
19-feb-94;3.00;47
19-feb-94;4.00;48
19-feb-94;5.00;43
19-feb-94;6.00;36
19-feb-94;7.00;27
19-feb-94;8.00;17
19-feb-94;9.00;11
19-feb-94;10.00;6
19-feb-94;11.00;4
19-feb-94;12.00;5
19-feb-94;13.00;8
19-feb-94;14.00;12
19-feb-94;15.00;17
19-feb-94;16.00;20
19-feb-94;17.00;20
19-feb-94;18.00;23
19-feb-94;19.00;23
19-feb-94;20.00;27
19-feb-94;21.00;28
19-feb-94;22.00;30
19-feb-94;23.00;30
20-feb-94;0.00;30
20-feb-94;1.00;31
20-feb-94;2.00;36
20-feb-94;3.00;39
20-feb-94;4.00;43
20-feb-94;5.00;44
20-feb-94;6.00;41
20-feb-94;7.00;35
20-feb-94;8.00;25
20-feb-94;9.00;17
20-feb-94;10.00;9
20-feb-94;11.00;4
20-feb-94;12.00;1
20-feb-94;13.00;0
20-feb-94;14.00;0
20-feb-94;15.00;3
20-feb-94;16.00;8
20-feb-94;17.00;15
20-feb-94;18.00;23
20-feb-94;19.00;33
20-feb-94;20.00;39
20-feb-94;21.00;44
20-feb-94;22.00;44
20-feb-94;23.00;43
21-feb-94;0.00;39
21-feb-94;1.00;33
21-feb-94;2.00;30
21-feb-94;3.00;28
21-feb-94;4.00;31
21-feb-94;5.00;36
21-feb-94;6.00;41
21-feb-94;7.00;46
21-feb-94;8.00;42
21-feb-94;9.00;36
21-feb-94;10.00;24
21-feb-94;11.00;9
21-feb-94;12.00;-3
21-feb-94;13.00;-12
21-feb-94;14.00;-18
21-feb-94;15.00;-17
21-feb-94;16.00;-8
21-feb-94;17.00;6
21-feb-94;18.00;22
21-feb-94;19.00;35
21-feb-94;20.00;43
21-feb-94;21.00;47
21-feb-94;22.00;44
21-feb-94;23.00;36
22-feb-94;0.00;25
22-feb-94;1.00;19
22-feb-94;2.00;14
22-feb-94;3.00;14
22-feb-94;4.00;17
22-feb-94;5.00;27
22-feb-94;6.00;39
22-feb-94;7.00;46
22-feb-94;8.00;47
22-feb-94;9.00;44
22-feb-94;10.00;33
22-feb-94;11.00;16
22-feb-94;12.00;-2
22-feb-94;13.00;-17
22-feb-94;14.00;-31
22-feb-94;15.00;-36
22-feb-94;16.00;-28
22-feb-94;17.00;-10
22-feb-94;18.00;11
22-feb-94;19.00;28
22-feb-94;20.00;43
22-feb-94;21.00;52
22-feb-94;22.00;52
22-feb-94;23.00;46
23-feb-94;0.00;32
23-feb-94;1.00;19
23-feb-94;2.00;11
23-feb-94;3.00;8
23-feb-94;4.00;14
23-feb-94;5.00;23
23-feb-94;6.00;36
23-feb-94;7.00;48
23-feb-94;8.00;55
23-feb-94;9.00;54
23-feb-94;10.00;44
23-feb-94;11.00;27
23-feb-94;12.00;8
23-feb-94;13.00;-12
23-feb-94;14.00;-26
23-feb-94;15.00;-36
23-feb-94;16.00;-32
23-feb-94;17.00;-16
23-feb-94;18.00;6
23-feb-94;19.00;28
23-feb-94;20.00;48
23-feb-94;21.00;62
23-feb-94;22.00;66
23-feb-94;23.00;63
24-feb-94;0.00;52
24-feb-94;1.00;38
24-feb-94;2.00;23
24-feb-94;3.00;16
24-feb-94;4.00;15
24-feb-94;5.00;20
24-feb-94;6.00;31
24-feb-94;7.00;46
24-feb-94;8.00;59
24-feb-94;9.00;63
24-feb-94;10.00;60
24-feb-94;11.00;52
24-feb-94;12.00;35
24-feb-94;13.00;12
24-feb-94;14.00;-8
24-feb-94;15.00;-23
24-feb-94;16.00;-29
24-feb-94;17.00;-23
24-feb-94;18.00;-2
24-feb-94;19.00;22
24-feb-94;20.00;44
24-feb-94;21.00;63
24-feb-94;22.00;73
24-feb-94;23.00;72
25-feb-94;0.00;63
25-feb-94;1.00;43
25-feb-94;2.00;22
25-feb-94;3.00;4
25-feb-94;4.00;-8
25-feb-94;5.00;-12
25-feb-94;6.00;-2
25-feb-94;7.00;14
25-feb-94;8.00;31
25-feb-94;9.00;46
25-feb-94;10.00;52
25-feb-94;11.00;51
25-feb-94;12.00;36
25-feb-94;13.00;15
25-feb-94;14.00;-10
25-feb-94;15.00;-32
25-feb-94;16.00;-44
25-feb-94;17.00;-44
25-feb-94;18.00;-29
25-feb-94;19.00;-2
25-feb-94;20.00;27
25-feb-94;21.00;50
25-feb-94;22.00;65
25-feb-94;23.00;72
26-feb-94;0.00;64
26-feb-94;1.00;44
26-feb-94;2.00;20
26-feb-94;3.00;-1
26-feb-94;4.00;-18
26-feb-94;5.00;-26
26-feb-94;6.00;-22
26-feb-94;7.00;-3
26-feb-94;8.00;19
26-feb-94;9.00;38
26-feb-94;10.00;51
26-feb-94;11.00;54
26-feb-94;12.00;43
26-feb-94;13.00;24
26-feb-94;14.00;3
26-feb-94;15.00;-20
26-feb-94;16.00;-37
26-feb-94;17.00;-41
26-feb-94;18.00;-31
26-feb-94;19.00;-10
26-feb-94;20.00;16
26-feb-94;21.00;39
26-feb-94;22.00;57
26-feb-94;23.00;65
27-feb-94;0.00;62
27-feb-94;1.00;46
27-feb-94;2.00;24
27-feb-94;3.00;1
27-feb-94;4.00;-17
27-feb-94;5.00;-28
27-feb-94;6.00;-29
27-feb-94;7.00;-16
27-feb-94;8.00;4
27-feb-94;9.00;23
27-feb-94;10.00;39
27-feb-94;11.00;47
27-feb-94;12.00;47
27-feb-94;13.00;36
27-feb-94;14.00;17
27-feb-94;15.00;-4
27-feb-94;16.00;-21
27-feb-94;17.00;-32
27-feb-94;18.00;-33
27-feb-94;19.00;-18
27-feb-94;20.00;3
27-feb-94;21.00;27
27-feb-94;22.00;47
27-feb-94;23.00;60
28-feb-94;0.00;65
28-feb-94;1.00;59
28-feb-94;2.00;40
28-feb-94;3.00;20
28-feb-94;4.00;-1
28-feb-94;5.00;-20
28-feb-94;6.00;-28
28-feb-94;7.00;-23
28-feb-94;8.00;-8
28-feb-94;9.00;14
28-feb-94;10.00;33
28-feb-94;11.00;49
28-feb-94;12.00;55
28-feb-94;13.00;54
28-feb-94;14.00;41
28-feb-94;15.00;24
28-feb-94;16.00;4
28-feb-94;17.00;-10
28-feb-94;18.00;-18
28-feb-94;19.00;-16
28-feb-94;20.00;0
28-feb-94;21.00;22
28-feb-94;22.00;44
28-feb-94;23.00;60
1-mar-94;0.00;70
1-mar-94;1.00;71
1-mar-94;2.00;59
1-mar-94;3.00;38
1-mar-94;4.00;16
1-mar-94;5.00;-4
1-mar-94;6.00;-16
1-mar-94;7.00;-18
1-mar-94;8.00;-8
1-mar-94;9.00;10
1-mar-94;10.00;30
1-mar-94;11.00;46
1-mar-94;12.00;55
1-mar-94;13.00;57
1-mar-94;14.00;52
1-mar-94;15.00;39
1-mar-94;16.00;24
1-mar-94;17.00;11
1-mar-94;18.00;4
1-mar-94;19.00;7
1-mar-94;20.00;19
1-mar-94;21.00;36
1-mar-94;22.00;55
1-mar-94;23.00;68
2-mar-94;0.00;78
2-mar-94;1.00;80
2-mar-94;2.00;71
2-mar-94;3.00;55
2-mar-94;4.00;33
2-mar-94;5.00;14
2-mar-94;6.00;-2
2-mar-94;7.00;-13
2-mar-94;8.00;-15
2-mar-94;9.00;-7
2-mar-94;10.00;8
2-mar-94;11.00;23
2-mar-94;12.00;31
2-mar-94;13.00;36
2-mar-94;14.00;36
2-mar-94;15.00;28
2-mar-94;16.00;19
2-mar-94;17.00;11
2-mar-94;18.00;6
2-mar-94;19.00;4
2-mar-94;20.00;11
2-mar-94;21.00;21
2-mar-94;22.00;33
2-mar-94;23.00;46
3-mar-94;0.00;55
3-mar-94;1.00;59
3-mar-94;2.00;54
3-mar-94;3.00;40
3-mar-94;4.00;25
3-mar-94;5.00;8
3-mar-94;6.00;-6
3-mar-94;7.00;-16
3-mar-94;8.00;-19
3-mar-94;9.00;-15
3-mar-94;10.00;-5
3-mar-94;11.00;6
3-mar-94;12.00;15
3-mar-94;13.00;20
3-mar-94;14.00;22
3-mar-94;15.00;21
3-mar-94;16.00;18
3-mar-94;17.00;13
3-mar-94;18.00;8
3-mar-94;19.00;7
3-mar-94;20.00;8
3-mar-94;21.00;14
3-mar-94;22.00;21
3-mar-94;23.00;28
4-mar-94;0.00;34
4-mar-94;1.00;39
4-mar-94;2.00;39
4-mar-94;3.00;38
4-mar-94;4.00;31
4-mar-94;5.00;22
4-mar-94;6.00;11
4-mar-94;7.00;4
4-mar-94;8.00;-1
4-mar-94;9.00;-5
4-mar-94;10.00;-8
4-mar-94;11.00;-5
4-mar-94;12.00;-1
4-mar-94;13.00;3
4-mar-94;14.00;8
4-mar-94;15.00;13
4-mar-94;16.00;11
4-mar-94;17.00;8
4-mar-94;18.00;6
4-mar-94;19.00;0
4-mar-94;20.00;-4
4-mar-94;21.00;-2
4-mar-94;22.00;-1
4-mar-94;23.00;2
5-mar-94;0.00;7
5-mar-94;1.00;11
5-mar-94;2.00;14
5-mar-94;3.00;16
5-mar-94;4.00;16
5-mar-94;5.00;16
5-mar-94;6.00;8
5-mar-94;7.00;0
5-mar-94;8.00;-8
5-mar-94;9.00;-12
5-mar-94;10.00;-16
5-mar-94;11.00;-20
5-mar-94;12.00;-21
5-mar-94;13.00;-21
5-mar-94;14.00;-20
5-mar-94;15.00;-15
5-mar-94;16.00;-9
5-mar-94;17.00;-4
5-mar-94;18.00;2
5-mar-94;19.00;6
5-mar-94;20.00;8
5-mar-94;21.00;9
5-mar-94;22.00;7
5-mar-94;23.00;3
6-mar-94;0.00;-1
6-mar-94;1.00;-1
6-mar-94;2.00;1
6-mar-94;3.00;7
6-mar-94;4.00;14
6-mar-94;5.00;17
6-mar-94;6.00;20
6-mar-94;7.00;20
6-mar-94;8.00;16
6-mar-94;9.00;9
6-mar-94;10.00;-1
6-mar-94;11.00;-12
6-mar-94;12.00;-23
6-mar-94;13.00;-28
6-mar-94;14.00;-31
6-mar-94;15.00;-28
6-mar-94;16.00;-21
6-mar-94;17.00;-8
6-mar-94;18.00;7
6-mar-94;19.00;17
6-mar-94;20.00;23
6-mar-94;21.00;23
6-mar-94;22.00;20
6-mar-94;23.00;12
7-mar-94;0.00;6
7-mar-94;1.00;0
7-mar-94;2.00;0
7-mar-94;3.00;4
7-mar-94;4.00;12
7-mar-94;5.00;20
7-mar-94;6.00;25
7-mar-94;7.00;27
7-mar-94;8.00;25
7-mar-94;9.00;16
7-mar-94;10.00;4
7-mar-94;11.00;-12
7-mar-94;12.00;-28
7-mar-94;13.00;-39
7-mar-94;14.00;-44
7-mar-94;15.00;-41
7-mar-94;16.00;-28
7-mar-94;17.00;-13
7-mar-94;18.00;3
7-mar-94;19.00;16
7-mar-94;20.00;27
7-mar-94;21.00;31
7-mar-94;22.00;31
7-mar-94;23.00;26
8-mar-94;0.00;15
8-mar-94;1.00;4
8-mar-94;2.00;-4
8-mar-94;3.00;-7
8-mar-94;4.00;-2
8-mar-94;5.00;7
8-mar-94;6.00;16
8-mar-94;7.00;24
8-mar-94;8.00;27
8-mar-94;9.00;22
8-mar-94;10.00;11
8-mar-94;11.00;-5
8-mar-94;12.00;-21
8-mar-94;13.00;-36
8-mar-94;14.00;-44
8-mar-94;15.00;-48
8-mar-94;16.00;-41
8-mar-94;17.00;-26
8-mar-94;18.00;-8
8-mar-94;19.00;11
8-mar-94;20.00;27
8-mar-94;21.00;36
8-mar-94;22.00;39
8-mar-94;23.00;30
9-mar-94;0.00;16
9-mar-94;1.00;0
9-mar-94;2.00;-13
9-mar-94;3.00;-21
9-mar-94;4.00;-21
9-mar-94;5.00;-10
9-mar-94;6.00;3
9-mar-94;7.00;15
9-mar-94;8.00;23
9-mar-94;9.00;27
9-mar-94;10.00;20
9-mar-94;11.00;7
9-mar-94;12.00;-12
9-mar-94;13.00;-31
9-mar-94;14.00;-45
9-mar-94;15.00;-53
9-mar-94;16.00;-49
9-mar-94;17.00;-36
9-mar-94;18.00;-16
9-mar-94;19.00;4
9-mar-94;20.00;22
9-mar-94;21.00;35
9-mar-94;22.00;40
9-mar-94;23.00;36
10-mar-94;0.00;22
10-mar-94;1.00;5
10-mar-94;2.00;-12
10-mar-94;3.00;-25
10-mar-94;4.00;-28
10-mar-94;5.00;-23
10-mar-94;6.00;-10
10-mar-94;7.00;7
10-mar-94;8.00;20
10-mar-94;9.00;28
10-mar-94;10.00;28
10-mar-94;11.00;18
10-mar-94;12.00;3
10-mar-94;13.00;-17
10-mar-94;14.00;-37
10-mar-94;15.00;-49
10-mar-94;16.00;-53
10-mar-94;17.00;-44
10-mar-94;18.00;-25
10-mar-94;19.00;-1
10-mar-94;20.00;19
10-mar-94;21.00;33
10-mar-94;22.00;42
10-mar-94;23.00;40
11-mar-94;0.00;28
11-mar-94;1.00;9
11-mar-94;2.00;-10
11-mar-94;3.00;-26
11-mar-94;4.00;-36
11-mar-94;5.00;-36
11-mar-94;6.00;-25
11-mar-94;7.00;-7
11-mar-94;8.00;11
11-mar-94;9.00;25
11-mar-94;10.00;28
11-mar-94;11.00;24
11-mar-94;12.00;9
11-mar-94;13.00;-10
11-mar-94;14.00;-31
11-mar-94;15.00;-48
11-mar-94;16.00;-55
11-mar-94;17.00;-49
11-mar-94;18.00;-34
11-mar-94;19.00;-12
11-mar-94;20.00;11
11-mar-94;21.00;28
11-mar-94;22.00;42
11-mar-94;23.00;48
12-mar-94;0.00;40
12-mar-94;1.00;24
12-mar-94;2.00;4
12-mar-94;3.00;-15
12-mar-94;4.00;-31
12-mar-94;5.00;-37
12-mar-94;6.00;-29
12-mar-94;7.00;-13
12-mar-94;8.00;8
12-mar-94;9.00;23
12-mar-94;10.00;36
12-mar-94;11.00;36
12-mar-94;12.00;24
12-mar-94;13.00;6
12-mar-94;14.00;-16
12-mar-94;15.00;-34
12-mar-94;16.00;-45
12-mar-94;17.00;-45
12-mar-94;18.00;-31
12-mar-94;19.00;-9
12-mar-94;20.00;16
12-mar-94;21.00;36
12-mar-94;22.00;48
12-mar-94;23.00;55
13-mar-94;0.00;51
13-mar-94;1.00;35
13-mar-94;2.00;15
13-mar-94;3.00;-5
13-mar-94;4.00;-22
13-mar-94;5.00;-32
13-mar-94;6.00;-31
13-mar-94;7.00;-18
13-mar-94;8.00;0
13-mar-94;9.00;20
13-mar-94;10.00;32
13-mar-94;11.00;39
13-mar-94;12.00;35
13-mar-94;13.00;20
13-mar-94;14.00;4
13-mar-94;15.00;-15
13-mar-94;16.00;-29
13-mar-94;17.00;-34
13-mar-94;18.00;-26
13-mar-94;19.00;-8
13-mar-94;20.00;15
13-mar-94;21.00;36
13-mar-94;22.00;52
13-mar-94;23.00;62
14-mar-94;0.00;60
14-mar-94;1.00;49
14-mar-94;2.00;30
14-mar-94;3.00;9
14-mar-94;4.00;-11
14-mar-94;5.00;-25
14-mar-94;6.00;-28
14-mar-94;7.00;-23
14-mar-94;8.00;-8
14-mar-94;9.00;12
14-mar-94;10.00;27
14-mar-94;11.00;36
14-mar-94;12.00;39
14-mar-94;13.00;28
14-mar-94;14.00;9
14-mar-94;15.00;-10
14-mar-94;16.00;-26
14-mar-94;17.00;-36
14-mar-94;18.00;-34
14-mar-94;19.00;-18
14-mar-94;20.00;4
14-mar-94;21.00;25
14-mar-94;22.00;43
14-mar-94;23.00;54
15-mar-94;0.00;55
15-mar-94;1.00;46
15-mar-94;2.00;28
15-mar-94;3.00;8
15-mar-94;4.00;-10
15-mar-94;5.00;-25
15-mar-94;6.00;-32
15-mar-94;7.00;-28
15-mar-94;8.00;-16
15-mar-94;9.00;4
15-mar-94;10.00;20
15-mar-94;11.00;31
15-mar-94;12.00;35
15-mar-94;13.00;28
15-mar-94;14.00;15
15-mar-94;15.00;-2
15-mar-94;16.00;-17
15-mar-94;17.00;-25
15-mar-94;18.00;-23
15-mar-94;19.00;-10
15-mar-94;20.00;8
15-mar-94;21.00;27
15-mar-94;22.00;43
15-mar-94;23.00;54
16-mar-94;0.00;57
16-mar-94;1.00;52
16-mar-94;2.00;36
16-mar-94;3.00;19
16-mar-94;4.00;0
16-mar-94;5.00;-15
16-mar-94;6.00;-24
16-mar-94;7.00;-26
16-mar-94;8.00;-19
16-mar-94;9.00;-7
16-mar-94;10.00;8
16-mar-94;11.00;19
16-mar-94;12.00;23
16-mar-94;13.00;25
16-mar-94;14.00;20
16-mar-94;15.00;9
16-mar-94;16.00;-1
16-mar-94;17.00;-10
16-mar-94;18.00;-12
16-mar-94;19.00;-7
16-mar-94;20.00;6
16-mar-94;21.00;20
16-mar-94;22.00;36
16-mar-94;23.00;48
17-mar-94;0.00;54
17-mar-94;1.00;52
17-mar-94;2.00;43
17-mar-94;3.00;27
17-mar-94;4.00;9
17-mar-94;5.00;-7
17-mar-94;6.00;-20
17-mar-94;7.00;-28
17-mar-94;8.00;-28
17-mar-94;9.00;-16
17-mar-94;10.00;-1
17-mar-94;11.00;13
17-mar-94;12.00;22
17-mar-94;13.00;23
17-mar-94;14.00;22
17-mar-94;15.00;16
17-mar-94;16.00;8
17-mar-94;17.00;4
17-mar-94;18.00;3
17-mar-94;19.00;4
17-mar-94;20.00;12
17-mar-94;21.00;23
17-mar-94;22.00;31
17-mar-94;23.00;39
18-mar-94;0.00;46
18-mar-94;1.00;48
18-mar-94;2.00;44
18-mar-94;3.00;34
18-mar-94;4.00;19
18-mar-94;5.00;4
18-mar-94;6.00;-10
18-mar-94;7.00;-21
18-mar-94;8.00;-25
18-mar-94;9.00;-23
18-mar-94;10.00;-12
18-mar-94;11.00;-1
18-mar-94;12.00;11
18-mar-94;13.00;17
18-mar-94;14.00;22
18-mar-94;15.00;21
18-mar-94;16.00;16
18-mar-94;17.00;11
18-mar-94;18.00;8
18-mar-94;19.00;6
18-mar-94;20.00;9
18-mar-94;21.00;19
18-mar-94;22.00;30
18-mar-94;23.00;36
19-mar-94;0.00;39
19-mar-94;1.00;36
19-mar-94;2.00;28
19-mar-94;3.00;20
19-mar-94;4.00;9
19-mar-94;5.00;0
19-mar-94;6.00;-7
19-mar-94;7.00;-10
19-mar-94;8.00;-12
19-mar-94;9.00;-9
19-mar-94;10.00;-2
19-mar-94;11.00;4
19-mar-94;12.00;11
19-mar-94;13.00;19
19-mar-94;14.00;25
19-mar-94;15.00;28
19-mar-94;16.00;27
19-mar-94;17.00;24
19-mar-94;18.00;23
19-mar-94;19.00;20
19-mar-94;20.00;20
19-mar-94;21.00;23
19-mar-94;22.00;27
19-mar-94;23.00;28
20-mar-94;0.00;30
20-mar-94;1.00;28
20-mar-94;2.00;25
20-mar-94;3.00;23
20-mar-94;4.00;22
20-mar-94;5.00;19
20-mar-94;6.00;14
20-mar-94;7.00;8
20-mar-94;8.00;3
20-mar-94;9.00;-2
20-mar-94;10.00;-5
20-mar-94;11.00;-2
20-mar-94;12.00;1
20-mar-94;13.00;6
20-mar-94;14.00;11
20-mar-94;15.00;16
20-mar-94;16.00;20
20-mar-94;17.00;23
20-mar-94;18.00;27
20-mar-94;19.00;28
20-mar-94;20.00;27
20-mar-94;21.00;25
20-mar-94;22.00;23
20-mar-94;23.00;22
21-mar-94;0.00;22
21-mar-94;1.00;23
21-mar-94;2.00;23
21-mar-94;3.00;25
21-mar-94;4.00;24
21-mar-94;5.00;23
21-mar-94;6.00;20
21-mar-94;7.00;19
21-mar-94;8.00;14
21-mar-94;9.00;8
21-mar-94;10.00;1
21-mar-94;11.00;-5
21-mar-94;12.00;-8
21-mar-94;13.00;-10
21-mar-94;14.00;-6
21-mar-94;15.00;3
21-mar-94;16.00;15
21-mar-94;17.00;23
21-mar-94;18.00;32
21-mar-94;19.00;36
21-mar-94;20.00;36
21-mar-94;21.00;35
21-mar-94;22.00;28
21-mar-94;23.00;24
22-mar-94;0.00;20
22-mar-94;1.00;17
22-mar-94;2.00;16
22-mar-94;3.00;16
22-mar-94;4.00;18
22-mar-94;5.00;22
22-mar-94;6.00;23
22-mar-94;7.00;27
22-mar-94;8.00;22
22-mar-94;9.00;12
22-mar-94;10.00;-1
22-mar-94;11.00;-12
22-mar-94;12.00;-21
22-mar-94;13.00;-25
22-mar-94;14.00;-25
22-mar-94;15.00;-17
22-mar-94;16.00;-5
22-mar-94;17.00;11
22-mar-94;18.00;23
22-mar-94;19.00;32
22-mar-94;20.00;36
22-mar-94;21.00;36
22-mar-94;22.00;31
22-mar-94;23.00;20
23-mar-94;0.00;9
23-mar-94;1.00;0
23-mar-94;2.00;-5
23-mar-94;3.00;-4
23-mar-94;4.00;2
23-mar-94;5.00;11
23-mar-94;6.00;19
23-mar-94;7.00;25
23-mar-94;8.00;27
23-mar-94;9.00;23
23-mar-94;10.00;14
23-mar-94;11.00;0
23-mar-94;12.00;-13
23-mar-94;13.00;-28
23-mar-94;14.00;-33
23-mar-94;15.00;-31
23-mar-94;16.00;-20
23-mar-94;17.00;-4
23-mar-94;18.00;15
23-mar-94;19.00;31
23-mar-94;20.00;41
23-mar-94;21.00;44
23-mar-94;22.00;38
23-mar-94;23.00;24
24-mar-94;0.00;8
24-mar-94;1.00;-7
24-mar-94;2.00;-16
24-mar-94;3.00;-21
24-mar-94;4.00;-16
24-mar-94;5.00;-4
24-mar-94;6.00;11
24-mar-94;7.00;26
24-mar-94;8.00;35
24-mar-94;9.00;35
24-mar-94;10.00;27
24-mar-94;11.00;11
24-mar-94;12.00;-8
24-mar-94;13.00;-25
24-mar-94;14.00;-39
24-mar-94;15.00;-40
24-mar-94;16.00;-32
24-mar-94;17.00;-15
24-mar-94;18.00;8
24-mar-94;19.00;27
24-mar-94;20.00;39
24-mar-94;21.00;47
24-mar-94;22.00;43
24-mar-94;23.00;32
25-mar-94;0.00;16
25-mar-94;1.00;-1
25-mar-94;2.00;-18
25-mar-94;3.00;-27
25-mar-94;4.00;-27
25-mar-94;5.00;-16
25-mar-94;6.00;1
25-mar-94;7.00;19
25-mar-94;8.00;32
25-mar-94;9.00;39
25-mar-94;10.00;36
25-mar-94;11.00;24
25-mar-94;12.00;5
25-mar-94;13.00;-15
25-mar-94;14.00;-33
25-mar-94;15.00;-44
25-mar-94;16.00;-44
25-mar-94;17.00;-28
25-mar-94;18.00;-8
25-mar-94;19.00;19
25-mar-94;20.00;39
25-mar-94;21.00;54
25-mar-94;22.00;59
25-mar-94;23.00;52
26-mar-94;0.00;36
26-mar-94;1.00;16
26-mar-94;2.00;-6
26-mar-94;3.00;-21
26-mar-94;4.00;-26
26-mar-94;5.00;-21
26-mar-94;6.00;-5
26-mar-94;7.00;15
26-mar-94;8.00;33
26-mar-94;9.00;46
26-mar-94;10.00;49
26-mar-94;11.00;44
26-mar-94;12.00;31
26-mar-94;13.00;11
26-mar-94;14.00;-8
26-mar-94;15.00;-25
26-mar-94;16.00;-33
26-mar-94;17.00;-25
26-mar-94;18.00;-8
26-mar-94;19.00;19
26-mar-94;20.00;41
26-mar-94;21.00;58
26-mar-94;22.00;67
26-mar-94;23.00;73
27-mar-94;0.00;68
27-mar-94;1.00;52
27-mar-94;2.00;23
27-mar-94;3.00;-1
27-mar-94;4.00;-15
27-mar-94;5.00;-24
27-mar-94;6.00;-23
27-mar-94;7.00;-8
27-mar-94;8.00;11
27-mar-94;9.00;27
27-mar-94;10.00;38
27-mar-94;11.00;39
27-mar-94;12.00;30
27-mar-94;13.00;9
27-mar-94;14.00;-8
27-mar-94;15.00;-26
27-mar-94;16.00;-37
27-mar-94;17.00;-37
27-mar-94;18.00;-23
27-mar-94;19.00;-4
27-mar-94;20.00;18
27-mar-94;21.00;39
27-mar-94;22.00;55
27-mar-94;23.00;60
28-mar-94;0.00;59
28-mar-94;1.00;47
28-mar-94;2.00;24
28-mar-94;3.00;-1
28-mar-94;4.00;-24
28-mar-94;5.00;-40
28-mar-94;6.00;-45
28-mar-94;7.00;-36
28-mar-94;8.00;-16
28-mar-94;9.00;6
28-mar-94;10.00;23
28-mar-94;11.00;33
28-mar-94;12.00;36
28-mar-94;13.00;27
28-mar-94;14.00;11
28-mar-94;15.00;-9
28-mar-94;16.00;-28
28-mar-94;17.00;-37
28-mar-94;18.00;-37
28-mar-94;19.00;-21
28-mar-94;20.00;2
28-mar-94;21.00;26
28-mar-94;22.00;47
28-mar-94;23.00;60
29-mar-94;0.00;63
29-mar-94;1.00;51
29-mar-94;2.00;28
29-mar-94;3.00;1
29-mar-94;4.00;-23
29-mar-94;5.00;-42
29-mar-94;6.00;-48
29-mar-94;7.00;-40
29-mar-94;8.00;-23
29-mar-94;9.00;-1
29-mar-94;10.00;20
29-mar-94;11.00;35
29-mar-94;12.00;40
29-mar-94;13.00;35
29-mar-94;14.00;22
29-mar-94;15.00;1
29-mar-94;16.00;-16
29-mar-94;17.00;-31
29-mar-94;18.00;-33
