Data;Ora solare;Livello Punta Salute (cm)
4-gen-90;17.00;0
4-gen-90;18.00;-5
4-gen-90;19.00;-10
4-gen-90;20.00;-13
4-gen-90;21.00;-12
4-gen-90;22.00;-8
4-gen-90;23.00;1
5-gen-90;0.00;12
5-gen-90;1.00;25
5-gen-90;2.00;35
5-gen-90;3.00;43
5-gen-90;4.00;48
5-gen-90;5.00;48
5-gen-90;6.00;41
5-gen-90;7.00;31
5-gen-90;8.00;19
5-gen-90;9.00;5
5-gen-90;10.00;-7
5-gen-90;11.00;-16
5-gen-90;12.00;-21
5-gen-90;13.00;-21
5-gen-90;14.00;-16
5-gen-90;15.00;-9
5-gen-90;16.00;-2
5-gen-90;17.00;1
5-gen-90;18.00;4
5-gen-90;19.00;4
5-gen-90;20.00;4
5-gen-90;21.00;4
5-gen-90;22.00;3
5-gen-90;23.00;6
6-gen-90;0.00;11
6-gen-90;1.00;20
6-gen-90;2.00;28
6-gen-90;3.00;36
6-gen-90;4.00;43
6-gen-90;5.00;48
6-gen-90;6.00;48
6-gen-90;7.00;40
6-gen-90;8.00;30
6-gen-90;9.00;16
6-gen-90;10.00;0
6-gen-90;11.00;-13
6-gen-90;12.00;-25
6-gen-90;13.00;-31
6-gen-90;14.00;-32
6-gen-90;15.00;-26
6-gen-90;16.00;-17
6-gen-90;17.00;-6
6-gen-90;18.00;3
6-gen-90;19.00;10
6-gen-90;20.00;15
6-gen-90;21.00;16
6-gen-90;22.00;14
6-gen-90;23.00;11
7-gen-90;0.00;9
7-gen-90;1.00;9
7-gen-90;2.00;15
7-gen-90;3.00;23
7-gen-90;4.00;31
7-gen-90;5.00;37
7-gen-90;6.00;41
7-gen-90;7.00;40
7-gen-90;8.00;33
7-gen-90;9.00;22
7-gen-90;10.00;8
7-gen-90;11.00;-8
7-gen-90;12.00;-24
7-gen-90;13.00;-37
7-gen-90;14.00;-44
7-gen-90;15.00;-45
7-gen-90;16.00;-37
7-gen-90;17.00;-25
7-gen-90;18.00;-9
7-gen-90;19.00;4
7-gen-90;20.00;14
7-gen-90;21.00;19
7-gen-90;22.00;19
7-gen-90;23.00;14
8-gen-90;0.00;8
8-gen-90;1.00;3
8-gen-90;2.00;-1
8-gen-90;3.00;3
8-gen-90;4.00;12
8-gen-90;5.00;22
8-gen-90;6.00;30
8-gen-90;7.00;36
8-gen-90;8.00;37
8-gen-90;9.00;31
8-gen-90;10.00;17
8-gen-90;11.00;1
8-gen-90;12.00;-16
8-gen-90;13.00;-36
8-gen-90;14.00;-52
8-gen-90;15.00;-60
8-gen-90;16.00;-56
8-gen-90;17.00;-41
8-gen-90;18.00;-25
8-gen-90;19.00;-8
8-gen-90;20.00;8
8-gen-90;21.00;19
8-gen-90;22.00;22
8-gen-90;23.00;19
9-gen-90;0.00;11
9-gen-90;1.00;1
9-gen-90;2.00;-7
9-gen-90;3.00;-10
9-gen-90;4.00;-5
9-gen-90;5.00;5
9-gen-90;6.00;17
9-gen-90;7.00;28
9-gen-90;8.00;36
9-gen-90;9.00;37
9-gen-90;10.00;30
9-gen-90;11.00;16
9-gen-90;12.00;-5
9-gen-90;13.00;-26
9-gen-90;14.00;-48
9-gen-90;15.00;-65
9-gen-90;16.00;-69
9-gen-90;17.00;-62
9-gen-90;18.00;-45
9-gen-90;19.00;-28
9-gen-90;20.00;-10
9-gen-90;21.00;4
9-gen-90;22.00;14
9-gen-90;23.00;16
10-gen-90;0.00;8
10-gen-90;1.00;-1
10-gen-90;2.00;-12
10-gen-90;3.00;-18
10-gen-90;4.00;-20
10-gen-90;5.00;-13
10-gen-90;6.00;-1
10-gen-90;7.00;12
10-gen-90;8.00;23
10-gen-90;9.00;31
10-gen-90;10.00;31
10-gen-90;11.00;22
10-gen-90;12.00;7
10-gen-90;13.00;-15
10-gen-90;14.00;-39
10-gen-90;15.00;-63
10-gen-90;16.00;-79
10-gen-90;17.00;-77
10-gen-90;18.00;-63
10-gen-90;19.00;-42
10-gen-90;20.00;-23
10-gen-90;21.00;-4
10-gen-90;22.00;12
10-gen-90;23.00;20
11-gen-90;0.00;20
11-gen-90;1.00;11
11-gen-90;2.00;-1
11-gen-90;3.00;-12
11-gen-90;4.00;-17
11-gen-90;5.00;-17
11-gen-90;6.00;-8
11-gen-90;7.00;8
11-gen-90;8.00;23
11-gen-90;9.00;35
11-gen-90;10.00;39
11-gen-90;11.00;36
11-gen-90;12.00;22
11-gen-90;13.00;0
11-gen-90;14.00;-25
11-gen-90;15.00;-51
11-gen-90;16.00;-73
11-gen-90;17.00;-82
11-gen-90;18.00;-72
11-gen-90;19.00;-50
11-gen-90;20.00;-29
11-gen-90;21.00;-11
11-gen-90;22.00;8
11-gen-90;23.00;23
12-gen-90;0.00;27
12-gen-90;1.00;23
12-gen-90;2.00;12
12-gen-90;3.00;-1
12-gen-90;4.00;-13
12-gen-90;5.00;-18
12-gen-90;6.00;-16
12-gen-90;7.00;-4
12-gen-90;8.00;11
12-gen-90;9.00;23
12-gen-90;10.00;31
12-gen-90;11.00;32
12-gen-90;12.00;23
12-gen-90;13.00;6
12-gen-90;14.00;-16
12-gen-90;15.00;-42
12-gen-90;16.00;-66
12-gen-90;17.00;-80
12-gen-90;18.00;-79
12-gen-90;19.00;-61
12-gen-90;20.00;-41
12-gen-90;21.00;-21
12-gen-90;22.00;-1
12-gen-90;23.00;17
13-gen-90;0.00;27
13-gen-90;1.00;27
13-gen-90;2.00;17
13-gen-90;3.00;4
13-gen-90;4.00;-10
13-gen-90;5.00;-20
13-gen-90;6.00;-23
13-gen-90;7.00;-16
13-gen-90;8.00;-4
13-gen-90;9.00;11
13-gen-90;10.00;21
13-gen-90;11.00;25
13-gen-90;12.00;22
13-gen-90;13.00;8
13-gen-90;14.00;-10
13-gen-90;15.00;-32
13-gen-90;16.00;-53
13-gen-90;17.00;-69
13-gen-90;18.00;-73
13-gen-90;19.00;-62
13-gen-90;20.00;-44
13-gen-90;21.00;-25
13-gen-90;22.00;-6
13-gen-90;23.00;12
14-gen-90;0.00;23
14-gen-90;1.00;27
14-gen-90;2.00;23
14-gen-90;3.00;11
14-gen-90;4.00;-4
14-gen-90;5.00;-16
14-gen-90;6.00;-25
14-gen-90;7.00;-26
14-gen-90;8.00;-20
14-gen-90;9.00;-9
14-gen-90;10.00;3
14-gen-90;11.00;11
14-gen-90;12.00;15
14-gen-90;13.00;8
14-gen-90;14.00;-5
14-gen-90;15.00;-23
14-gen-90;16.00;-42
14-gen-90;17.00;-58
14-gen-90;18.00;-67
14-gen-90;19.00;-65
14-gen-90;20.00;-48
14-gen-90;21.00;-32
14-gen-90;22.00;-13
14-gen-90;23.00;6
15-gen-90;0.00;20
15-gen-90;1.00;28
15-gen-90;2.00;30
15-gen-90;3.00;21
15-gen-90;4.00;6
15-gen-90;5.00;-11
15-gen-90;6.00;-25
15-gen-90;7.00;-30
15-gen-90;8.00;-28
15-gen-90;9.00;-17
15-gen-90;10.00;-5
15-gen-90;11.00;7
15-gen-90;12.00;14
15-gen-90;13.00;12
15-gen-90;14.00;3
15-gen-90;15.00;-12
15-gen-90;16.00;-29
15-gen-90;17.00;-44
15-gen-90;18.00;-55
15-gen-90;19.00;-56
15-gen-90;20.00;-45
15-gen-90;21.00;-30
15-gen-90;22.00;-10
15-gen-90;23.00;8
16-gen-90;0.00;23
16-gen-90;1.00;31
16-gen-90;2.00;31
16-gen-90;3.00;23
16-gen-90;4.00;9
16-gen-90;5.00;-5
16-gen-90;6.00;-17
16-gen-90;7.00;-25
16-gen-90;8.00;-26
16-gen-90;9.00;-21
16-gen-90;10.00;-10
16-gen-90;11.00;3
16-gen-90;12.00;8
16-gen-90;13.00;9
16-gen-90;14.00;3
16-gen-90;15.00;-8
16-gen-90;16.00;-24
16-gen-90;17.00;-36
16-gen-90;18.00;-42
16-gen-90;19.00;-43
16-gen-90;20.00;-37
16-gen-90;21.00;-26
16-gen-90;22.00;-12
16-gen-90;23.00;1
17-gen-90;0.00;11
17-gen-90;1.00;22
17-gen-90;2.00;23
17-gen-90;3.00;22
17-gen-90;4.00;12
17-gen-90;5.00;1
17-gen-90;6.00;-12
17-gen-90;7.00;-21
17-gen-90;8.00;-25
17-gen-90;9.00;-23
17-gen-90;10.00;-16
17-gen-90;11.00;-9
17-gen-90;12.00;-2
17-gen-90;13.00;-1
17-gen-90;14.00;-2
17-gen-90;15.00;-8
17-gen-90;16.00;-17
17-gen-90;17.00;-26
17-gen-90;18.00;-33
17-gen-90;19.00;-34
17-gen-90;20.00;-32
17-gen-90;21.00;-25
17-gen-90;22.00;-13
17-gen-90;23.00;-1
18-gen-90;0.00;11
18-gen-90;1.00;19
18-gen-90;2.00;23
18-gen-90;3.00;23
18-gen-90;4.00;17
18-gen-90;5.00;9
18-gen-90;6.00;-1
18-gen-90;7.00;-10
18-gen-90;8.00;-16
18-gen-90;9.00;-18
18-gen-90;10.00;-17
18-gen-90;11.00;-15
18-gen-90;12.00;-12
18-gen-90;13.00;-12
18-gen-90;14.00;-15
18-gen-90;15.00;-18
18-gen-90;16.00;-23
18-gen-90;17.00;-24
18-gen-90;18.00;-24
18-gen-90;19.00;-24
18-gen-90;20.00;-21
18-gen-90;21.00;-17
18-gen-90;22.00;-12
18-gen-90;23.00;-6
19-gen-90;0.00;3
19-gen-90;1.00;11
19-gen-90;2.00;16
19-gen-90;3.00;19
19-gen-90;4.00;19
19-gen-90;5.00;14
19-gen-90;6.00;6
19-gen-90;7.00;-1
19-gen-90;8.00;-9
19-gen-90;9.00;-16
19-gen-90;10.00;-21
19-gen-90;11.00;-25
19-gen-90;12.00;-26
19-gen-90;13.00;-28
19-gen-90;14.00;-28
19-gen-90;15.00;-26
19-gen-90;16.00;-25
19-gen-90;17.00;-23
19-gen-90;18.00;-20
19-gen-90;19.00;-17
19-gen-90;20.00;-15
19-gen-90;21.00;-14
19-gen-90;22.00;-12
19-gen-90;23.00;-9
20-gen-90;0.00;-5
20-gen-90;1.00;2
20-gen-90;2.00;8
20-gen-90;3.00;15
20-gen-90;4.00;17
20-gen-90;5.00;17
20-gen-90;6.00;15
20-gen-90;7.00;8
20-gen-90;8.00;-4
20-gen-90;9.00;-15
20-gen-90;10.00;-21
20-gen-90;11.00;-26
20-gen-90;12.00;-29
20-gen-90;13.00;-29
20-gen-90;14.00;-28
20-gen-90;15.00;-28
20-gen-90;16.00;-28
20-gen-90;17.00;-25
20-gen-90;18.00;-18
20-gen-90;19.00;-13
20-gen-90;20.00;-8
20-gen-90;21.00;-4
20-gen-90;22.00;-1
20-gen-90;23.00;-1
21-gen-90;0.00;-2
21-gen-90;1.00;-2
21-gen-90;2.00;1
21-gen-90;3.00;6
21-gen-90;4.00;12
21-gen-90;5.00;16
21-gen-90;6.00;17
21-gen-90;7.00;12
21-gen-90;8.00;4
21-gen-90;9.00;-8
21-gen-90;10.00;-21
21-gen-90;11.00;-31
21-gen-90;12.00;-39
21-gen-90;13.00;-42
21-gen-90;14.00;-44
21-gen-90;15.00;-44
21-gen-90;16.00;-41
21-gen-90;17.00;-36
21-gen-90;18.00;-28
21-gen-90;19.00;-18
21-gen-90;20.00;-8
21-gen-90;21.00;-4
21-gen-90;22.00;-2
21-gen-90;23.00;-2
22-gen-90;0.00;-4
22-gen-90;1.00;-5
22-gen-90;2.00;-5
22-gen-90;3.00;-2
22-gen-90;4.00;1
22-gen-90;5.00;6
22-gen-90;6.00;8
22-gen-90;7.00;9
22-gen-90;8.00;9
22-gen-90;9.00;4
22-gen-90;10.00;-5
22-gen-90;11.00;-20
22-gen-90;12.00;-37
22-gen-90;13.00;-53
22-gen-90;14.00;-63
22-gen-90;15.00;-65
22-gen-90;16.00;-58
22-gen-90;17.00;-45
22-gen-90;18.00;-32
22-gen-90;19.00;-17
22-gen-90;20.00;-5
22-gen-90;21.00;2
22-gen-90;22.00;4
22-gen-90;23.00;3
23-gen-90;0.00;-4
23-gen-90;1.00;-12
23-gen-90;2.00;-16
23-gen-90;3.00;-17
23-gen-90;4.00;-12
23-gen-90;5.00;-2
23-gen-90;6.00;9
23-gen-90;7.00;19
23-gen-90;8.00;22
23-gen-90;9.00;17
23-gen-90;10.00;6
23-gen-90;11.00;-12
23-gen-90;12.00;-30
23-gen-90;13.00;-48
23-gen-90;14.00;-61
23-gen-90;15.00;-65
23-gen-90;16.00;-57
23-gen-90;17.00;-44
23-gen-90;18.00;-28
23-gen-90;19.00;-13
23-gen-90;20.00;1
23-gen-90;21.00;9
23-gen-90;22.00;14
23-gen-90;23.00;12
24-gen-90;0.00;7
24-gen-90;1.00;0
24-gen-90;2.00;-4
24-gen-90;3.00;-4
24-gen-90;4.00;1
24-gen-90;5.00;8
24-gen-90;6.00;16
24-gen-90;7.00;23
24-gen-90;8.00;28
24-gen-90;9.00;31
24-gen-90;10.00;27
24-gen-90;11.00;16
24-gen-90;12.00;0
24-gen-90;13.00;-17
24-gen-90;14.00;-33
24-gen-90;15.00;-47
24-gen-90;16.00;-53
24-gen-90;17.00;-48
24-gen-90;18.00;-33
24-gen-90;19.00;-16
24-gen-90;20.00;1
24-gen-90;21.00;15
24-gen-90;22.00;25
24-gen-90;23.00;27
25-gen-90;0.00;23
25-gen-90;1.00;16
25-gen-90;2.00;6
25-gen-90;3.00;-1
25-gen-90;4.00;-5
25-gen-90;5.00;-1
25-gen-90;6.00;11
25-gen-90;7.00;22
25-gen-90;8.00;33
25-gen-90;9.00;39
25-gen-90;10.00;38
25-gen-90;11.00;27
25-gen-90;12.00;11
25-gen-90;13.00;-8
25-gen-90;14.00;-28
25-gen-90;15.00;-43
25-gen-90;16.00;-56
25-gen-90;17.00;-56
25-gen-90;18.00;-42
25-gen-90;19.00;-25
25-gen-90;20.00;-4
25-gen-90;21.00;16
25-gen-90;22.00;31
25-gen-90;23.00;39
26-gen-90;0.00;43
26-gen-90;1.00;38
26-gen-90;2.00;24
26-gen-90;3.00;12
26-gen-90;4.00;4
26-gen-90;5.00;3
26-gen-90;6.00;10
26-gen-90;7.00;23
26-gen-90;8.00;39
26-gen-90;9.00;49
26-gen-90;10.00;54
26-gen-90;11.00;48
26-gen-90;12.00;36
26-gen-90;13.00;20
26-gen-90;14.00;-1
26-gen-90;15.00;-20
26-gen-90;16.00;-37
26-gen-90;17.00;-42
26-gen-90;18.00;-37
26-gen-90;19.00;-21
26-gen-90;20.00;-1
26-gen-90;21.00;22
26-gen-90;22.00;38
26-gen-90;23.00;48
27-gen-90;0.00;52
27-gen-90;1.00;43
27-gen-90;2.00;28
27-gen-90;3.00;11
27-gen-90;4.00;-5
27-gen-90;5.00;-15
27-gen-90;6.00;-14
27-gen-90;7.00;-4
27-gen-90;8.00;12
27-gen-90;9.00;30
27-gen-90;10.00;41
27-gen-90;11.00;47
27-gen-90;12.00;38
27-gen-90;13.00;20
27-gen-90;14.00;-1
27-gen-90;15.00;-23
27-gen-90;16.00;-44
27-gen-90;17.00;-53
27-gen-90;18.00;-49
27-gen-90;19.00;-33
27-gen-90;20.00;-13
27-gen-90;21.00;9
27-gen-90;22.00;29
27-gen-90;23.00;43
28-gen-90;0.00;49
28-gen-90;1.00;48
28-gen-90;2.00;33
28-gen-90;3.00;16
28-gen-90;4.00;0
28-gen-90;5.00;-12
28-gen-90;6.00;-15
28-gen-90;7.00;-5
28-gen-90;8.00;12
28-gen-90;9.00;31
28-gen-90;10.00;46
28-gen-90;11.00;55
28-gen-90;12.00;54
28-gen-90;13.00;40
28-gen-90;14.00;24
28-gen-90;15.00;4
28-gen-90;16.00;-15
28-gen-90;17.00;-26
28-gen-90;18.00;-29
28-gen-90;19.00;-17
28-gen-90;20.00;1
28-gen-90;21.00;25
28-gen-90;22.00;43
28-gen-90;23.00;57
29-gen-90;0.00;63
29-gen-90;1.00;63
29-gen-90;2.00;55
29-gen-90;3.00;40
29-gen-90;4.00;24
29-gen-90;5.00;11
29-gen-90;6.00;1
29-gen-90;7.00;0
29-gen-90;8.00;11
29-gen-90;9.00;28
29-gen-90;10.00;44
29-gen-90;11.00;55
29-gen-90;12.00;56
29-gen-90;13.00;48
29-gen-90;14.00;31
29-gen-90;15.00;9
29-gen-90;16.00;-10
29-gen-90;17.00;-25
29-gen-90;18.00;-32
29-gen-90;19.00;-27
29-gen-90;20.00;-13
29-gen-90;21.00;6
29-gen-90;22.00;22
29-gen-90;23.00;36
30-gen-90;0.00;47
30-gen-90;1.00;52
30-gen-90;2.00;48
30-gen-90;3.00;39
30-gen-90;4.00;27
30-gen-90;5.00;12
30-gen-90;6.00;0
30-gen-90;7.00;-5
30-gen-90;8.00;-1
30-gen-90;9.00;9
30-gen-90;10.00;23
30-gen-90;11.00;39
30-gen-90;12.00;48
30-gen-90;13.00;49
30-gen-90;14.00;40
30-gen-90;15.00;24
30-gen-90;16.00;6
30-gen-90;17.00;-13
30-gen-90;18.00;-24
30-gen-90;19.00;-28
30-gen-90;20.00;-20
30-gen-90;21.00;-5
30-gen-90;22.00;14
30-gen-90;23.00;30
31-gen-90;0.00;41
31-gen-90;1.00;49
31-gen-90;2.00;52
31-gen-90;3.00;44
31-gen-90;4.00;31
31-gen-90;5.00;14
31-gen-90;6.00;-2
31-gen-90;7.00;-14
31-gen-90;8.00;-18
31-gen-90;9.00;-13
31-gen-90;10.00;-1
31-gen-90;11.00;16
31-gen-90;12.00;28
31-gen-90;13.00;32
31-gen-90;14.00;28
31-gen-90;15.00;16
31-gen-90;16.00;-1
31-gen-90;17.00;-16
31-gen-90;18.00;-28
31-gen-90;19.00;-32
31-gen-90;20.00;-26
31-gen-90;21.00;-12
31-gen-90;22.00;8
31-gen-90;23.00;23
1-feb-90;0.00;36
1-feb-90;1.00;46
1-feb-90;2.00;48
1-feb-90;3.00;44
1-feb-90;4.00;36
1-feb-90;5.00;23
1-feb-90;6.00;9
1-feb-90;7.00;-4
1-feb-90;8.00;-10
1-feb-90;9.00;-11
1-feb-90;10.00;-7
1-feb-90;11.00;3
1-feb-90;12.00;15
1-feb-90;13.00;23
1-feb-90;14.00;23
1-feb-90;15.00;20
1-feb-90;16.00;8
1-feb-90;17.00;-5
1-feb-90;18.00;-16
1-feb-90;19.00;-21
1-feb-90;20.00;-18
1-feb-90;21.00;-8
1-feb-90;22.00;7
1-feb-90;23.00;23
2-feb-90;0.00;35
2-feb-90;1.00;44
2-feb-90;2.00;51
2-feb-90;3.00;52
2-feb-90;4.00;46
2-feb-90;5.00;35
2-feb-90;6.00;24
2-feb-90;7.00;12
2-feb-90;8.00;3
2-feb-90;9.00;-2
2-feb-90;10.00;-4
2-feb-90;11.00;-1
2-feb-90;12.00;4
2-feb-90;13.00;9
2-feb-90;14.00;12
2-feb-90;15.00;9
2-feb-90;16.00;6
2-feb-90;17.00;3
2-feb-90;18.00;0
2-feb-90;19.00;-1
2-feb-90;20.00;4
2-feb-90;21.00;11
2-feb-90;22.00;19
2-feb-90;23.00;27
3-feb-90;0.00;36
3-feb-90;1.00;43
3-feb-90;2.00;47
3-feb-90;3.00;48
3-feb-90;4.00;48
3-feb-90;5.00;39
3-feb-90;6.00;31
3-feb-90;7.00;22
3-feb-90;8.00;10
3-feb-90;9.00;0
3-feb-90;10.00;-8
3-feb-90;11.00;-15
3-feb-90;12.00;-19
3-feb-90;13.00;-21
3-feb-90;14.00;-18
3-feb-90;15.00;-13
3-feb-90;16.00;-6
3-feb-90;17.00;1
3-feb-90;18.00;7
3-feb-90;19.00;11
3-feb-90;20.00;15
3-feb-90;21.00;17
3-feb-90;22.00;20
3-feb-90;23.00;23
4-feb-90;0.00;31
4-feb-90;1.00;38
4-feb-90;2.00;41
4-feb-90;3.00;46
4-feb-90;4.00;47
4-feb-90;5.00;44
4-feb-90;6.00;40
4-feb-90;7.00;36
4-feb-90;8.00;24
4-feb-90;9.00;11
4-feb-90;10.00;-4
4-feb-90;11.00;-16
4-feb-90;12.00;-25
4-feb-90;13.00;-32
4-feb-90;14.00;-33
4-feb-90;15.00;-28
4-feb-90;16.00;-21
4-feb-90;17.00;-12
4-feb-90;18.00;-1
4-feb-90;19.00;8
4-feb-90;20.00;11
4-feb-90;21.00;15
4-feb-90;22.00;16
4-feb-90;23.00;16
5-feb-90;0.00;16
5-feb-90;1.00;16
5-feb-90;2.00;17
5-feb-90;3.00;23
5-feb-90;4.00;27
5-feb-90;5.00;31
5-feb-90;6.00;32
5-feb-90;7.00;31
5-feb-90;8.00;27
5-feb-90;9.00;16
5-feb-90;10.00;4
5-feb-90;11.00;-12
5-feb-90;12.00;-28
5-feb-90;13.00;-40
5-feb-90;14.00;-48
5-feb-90;15.00;-49
5-feb-90;16.00;-41
5-feb-90;17.00;-28
5-feb-90;18.00;-13
5-feb-90;19.00;1
5-feb-90;20.00;14
5-feb-90;21.00;20
5-feb-90;22.00;23
5-feb-90;23.00;19
6-feb-90;0.00;11
6-feb-90;1.00;3
6-feb-90;2.00;-1
6-feb-90;3.00;-2
6-feb-90;4.00;5
6-feb-90;5.00;14
6-feb-90;6.00;23
6-feb-90;7.00;30
6-feb-90;8.00;31
6-feb-90;9.00;24
6-feb-90;10.00;15
6-feb-90;11.00;-1
6-feb-90;12.00;-21
6-feb-90;13.00;-40
6-feb-90;14.00;-55
6-feb-90;15.00;-60
6-feb-90;16.00;-56
6-feb-90;17.00;-41
6-feb-90;18.00;-21
6-feb-90;19.00;-2
6-feb-90;20.00;16
6-feb-90;21.00;27
6-feb-90;22.00;31
6-feb-90;23.00;28
7-feb-90;0.00;17
7-feb-90;1.00;6
7-feb-90;2.00;-2
7-feb-90;3.00;-7
7-feb-90;4.00;-1
7-feb-90;5.00;11
7-feb-90;6.00;25
7-feb-90;7.00;35
7-feb-90;8.00;39
7-feb-90;9.00;40
7-feb-90;10.00;32
7-feb-90;11.00;17
7-feb-90;12.00;0
7-feb-90;13.00;-18
7-feb-90;14.00;-39
7-feb-90;15.00;-52
7-feb-90;16.00;-56
7-feb-90;17.00;-47
7-feb-90;18.00;-30
7-feb-90;19.00;-10
7-feb-90;20.00;9
7-feb-90;21.00;23
7-feb-90;22.00;31
7-feb-90;23.00;33
8-feb-90;0.00;27
8-feb-90;1.00;15
8-feb-90;2.00;4
8-feb-90;3.00;-5
8-feb-90;4.00;-7
8-feb-90;5.00;-4
8-feb-90;6.00;7
8-feb-90;7.00;20
8-feb-90;8.00;31
8-feb-90;9.00;38
8-feb-90;10.00;39
8-feb-90;11.00;32
8-feb-90;12.00;15
8-feb-90;13.00;-8
8-feb-90;14.00;-29
8-feb-90;15.00;-49
8-feb-90;16.00;-60
8-feb-90;17.00;-56
8-feb-90;18.00;-39
8-feb-90;19.00;-20
8-feb-90;20.00;3
8-feb-90;21.00;23
8-feb-90;22.00;38
8-feb-90;23.00;43
9-feb-90;0.00;39
9-feb-90;1.00;29
9-feb-90;2.00;16
9-feb-90;3.00;1
9-feb-90;4.00;-8
9-feb-90;5.00;-9
9-feb-90;6.00;-1
9-feb-90;7.00;14
9-feb-90;8.00;28
9-feb-90;9.00;39
9-feb-90;10.00;43
9-feb-90;11.00;36
9-feb-90;12.00;23
9-feb-90;13.00;3
9-feb-90;14.00;-23
9-feb-90;15.00;-45
9-feb-90;16.00;-60
9-feb-90;17.00;-61
9-feb-90;18.00;-52
9-feb-90;19.00;-31
9-feb-90;20.00;-10
9-feb-90;21.00;12
9-feb-90;22.00;28
9-feb-90;23.00;38
10-feb-90;0.00;37
10-feb-90;1.00;24
10-feb-90;2.00;8
10-feb-90;3.00;-8
10-feb-90;4.00;-18
10-feb-90;5.00;-20
10-feb-90;6.00;-10
10-feb-90;7.00;4
10-feb-90;8.00;20
10-feb-90;9.00;30
10-feb-90;10.00;34
10-feb-90;11.00;31
10-feb-90;12.00;19
10-feb-90;13.00;1
10-feb-90;14.00;-20
10-feb-90;15.00;-42
10-feb-90;16.00;-58
10-feb-90;17.00;-63
10-feb-90;18.00;-56
10-feb-90;19.00;-37
10-feb-90;20.00;-16
10-feb-90;21.00;7
10-feb-90;22.00;27
10-feb-90;23.00;39
11-feb-90;0.00;43
11-feb-90;1.00;38
11-feb-90;2.00;23
11-feb-90;3.00;8
11-feb-90;4.00;-7
11-feb-90;5.00;-16
11-feb-90;6.00;-16
11-feb-90;7.00;-6
11-feb-90;8.00;8
11-feb-90;9.00;23
11-feb-90;10.00;36
11-feb-90;11.00;43
11-feb-90;12.00;39
11-feb-90;13.00;30
11-feb-90;14.00;11
11-feb-90;15.00;-7
11-feb-90;16.00;-23
11-feb-90;17.00;-33
11-feb-90;18.00;-35
11-feb-90;19.00;-23
11-feb-90;20.00;-4
11-feb-90;21.00;17
11-feb-90;22.00;36
11-feb-90;23.00;49
12-feb-90;0.00;55
12-feb-90;1.00;55
12-feb-90;2.00;44
12-feb-90;3.00;30
12-feb-90;4.00;11
12-feb-90;5.00;-1
12-feb-90;6.00;-7
12-feb-90;7.00;-4
12-feb-90;8.00;8
12-feb-90;9.00;23
12-feb-90;10.00;39
12-feb-90;11.00;49
12-feb-90;12.00;54
12-feb-90;13.00;51
12-feb-90;14.00;40
12-feb-90;15.00;25
12-feb-90;16.00;8
12-feb-90;17.00;-2
12-feb-90;18.00;-5
12-feb-90;19.00;-1
12-feb-90;20.00;8
12-feb-90;21.00;23
12-feb-90;22.00;38
12-feb-90;23.00;48
13-feb-90;0.00;54
13-feb-90;1.00;49
13-feb-90;2.00;35
13-feb-90;3.00;14
13-feb-90;4.00;-8
13-feb-90;5.00;-25
