Data;Ora solare;Livello Punta Salute (cm)
6-gen-87;21.00;-9
6-gen-87;22.00;-2
6-gen-87;23.00;9
7-gen-87;0.00;23
7-gen-87;1.00;36
7-gen-87;2.00;47
7-gen-87;3.00;52
7-gen-87;4.00;56
7-gen-87;5.00;54
7-gen-87;6.00;46
7-gen-87;7.00;36
7-gen-87;8.00;28
7-gen-87;9.00;22
7-gen-87;10.00;16
7-gen-87;11.00;8
7-gen-87;12.00;8
7-gen-87;13.00;8
7-gen-87;14.00;9
7-gen-87;15.00;11
7-gen-87;16.00;11
7-gen-87;17.00;12
7-gen-87;18.00;14
7-gen-87;19.00;16
7-gen-87;20.00;16
7-gen-87;21.00;14
7-gen-87;22.00;15
7-gen-87;23.00;19
8-gen-87;0.00;25
8-gen-87;1.00;33
8-gen-87;2.00;43
8-gen-87;3.00;48
8-gen-87;4.00;52
8-gen-87;5.00;52
8-gen-87;6.00;48
8-gen-87;7.00;40
8-gen-87;8.00;30
8-gen-87;9.00;19
8-gen-87;10.00;8
8-gen-87;11.00;-5
8-gen-87;12.00;-12
8-gen-87;13.00;-20
8-gen-87;14.00;-23
8-gen-87;15.00;-22
8-gen-87;16.00;-16
8-gen-87;17.00;-12
8-gen-87;18.00;-5
8-gen-87;19.00;-1
8-gen-87;20.00;2
8-gen-87;21.00;6
8-gen-87;22.00;8
8-gen-87;23.00;11
9-gen-87;0.00;16
9-gen-87;1.00;22
9-gen-87;2.00;27
9-gen-87;3.00;35
9-gen-87;4.00;41
9-gen-87;5.00;46
9-gen-87;6.00;48
9-gen-87;7.00;44
9-gen-87;8.00;38
9-gen-87;9.00;24
9-gen-87;10.00;11
9-gen-87;11.00;-1
9-gen-87;12.00;-12
9-gen-87;13.00;-21
9-gen-87;14.00;-25
9-gen-87;15.00;-25
9-gen-87;16.00;-18
9-gen-87;17.00;-8
9-gen-87;18.00;6
9-gen-87;19.00;17
9-gen-87;20.00;25
9-gen-87;21.00;32
9-gen-87;22.00;36
9-gen-87;23.00;36
10-gen-87;0.00;36
10-gen-87;1.00;36
10-gen-87;2.00;39
10-gen-87;3.00;43
10-gen-87;4.00;48
10-gen-87;5.00;54
10-gen-87;6.00;57
10-gen-87;7.00;59
10-gen-87;8.00;57
10-gen-87;9.00;52
10-gen-87;10.00;41
10-gen-87;11.00;30
10-gen-87;12.00;17
10-gen-87;13.00;4
10-gen-87;14.00;-2
10-gen-87;15.00;-4
10-gen-87;16.00;4
10-gen-87;17.00;17
10-gen-87;18.00;32
10-gen-87;19.00;47
10-gen-87;20.00;57
10-gen-87;21.00;67
10-gen-87;22.00;72
10-gen-87;23.00;71
11-gen-87;0.00;64
11-gen-87;1.00;56
11-gen-87;2.00;53
11-gen-87;3.00;55
11-gen-87;4.00;62
11-gen-87;5.00;71
11-gen-87;6.00;78
11-gen-87;7.00;87
11-gen-87;8.00;94
11-gen-87;9.00;91
11-gen-87;10.00;83
11-gen-87;11.00;73
11-gen-87;12.00;60
11-gen-87;13.00;48
11-gen-87;14.00;39
11-gen-87;15.00;35
11-gen-87;16.00;33
11-gen-87;17.00;36
11-gen-87;18.00;47
11-gen-87;19.00;58
11-gen-87;20.00;64
11-gen-87;21.00;70
11-gen-87;22.00;71
11-gen-87;23.00;68
12-gen-87;0.00;62
12-gen-87;1.00;55
12-gen-87;2.00;52
12-gen-87;3.00;52
12-gen-87;4.00;55
12-gen-87;5.00;64
12-gen-87;6.00;75
12-gen-87;7.00;82
12-gen-87;8.00;86
12-gen-87;9.00;86
12-gen-87;10.00;76
12-gen-87;11.00;60
12-gen-87;12.00;41
12-gen-87;13.00;24
12-gen-87;14.00;9
12-gen-87;15.00;-1
12-gen-87;16.00;-1
12-gen-87;17.00;8
12-gen-87;18.00;20
12-gen-87;19.00;35
12-gen-87;20.00;47
12-gen-87;21.00;55
12-gen-87;22.00;59
12-gen-87;23.00;57
13-gen-87;0.00;49
13-gen-87;1.00;39
13-gen-87;2.00;32
13-gen-87;3.00;27
13-gen-87;4.00;28
13-gen-87;5.00;33
13-gen-87;6.00;40
13-gen-87;7.00;52
13-gen-87;8.00;60
13-gen-87;9.00;64
13-gen-87;10.00;63
13-gen-87;11.00;55
13-gen-87;12.00;45
13-gen-87;13.00;31
13-gen-87;14.00;19
13-gen-87;15.00;4
13-gen-87;16.00;-5
13-gen-87;17.00;-8
13-gen-87;18.00;-1
13-gen-87;19.00;16
13-gen-87;20.00;31
13-gen-87;21.00;46
13-gen-87;22.00;55
13-gen-87;23.00;59
14-gen-87;0.00;59
14-gen-87;1.00;46
14-gen-87;2.00;32
14-gen-87;3.00;19
14-gen-87;4.00;11
14-gen-87;5.00;13
14-gen-87;6.00;25
14-gen-87;7.00;41
14-gen-87;8.00;59
14-gen-87;9.00;72
14-gen-87;10.00;76
14-gen-87;11.00;76
14-gen-87;12.00;67
14-gen-87;13.00;54
14-gen-87;14.00;36
14-gen-87;15.00;20
14-gen-87;16.00;11
14-gen-87;17.00;15
14-gen-87;18.00;27
14-gen-87;19.00;43
14-gen-87;20.00;62
14-gen-87;21.00;78
14-gen-87;22.00;91
14-gen-87;23.00;99
15-gen-87;0.00;96
15-gen-87;1.00;91
15-gen-87;2.00;80
15-gen-87;3.00;72
15-gen-87;4.00;63
15-gen-87;5.00;62
15-gen-87;6.00;65
15-gen-87;7.00;75
15-gen-87;8.00;87
15-gen-87;9.00;97
15-gen-87;10.00;103
15-gen-87;11.00;103
15-gen-87;12.00;95
15-gen-87;13.00;79
15-gen-87;14.00;59
15-gen-87;15.00;39
15-gen-87;16.00;23
15-gen-87;17.00;11
15-gen-87;18.00;7
15-gen-87;19.00;15
15-gen-87;20.00;28
15-gen-87;21.00;48
15-gen-87;22.00;64
15-gen-87;23.00;80
16-gen-87;0.00;87
16-gen-87;1.00;83
16-gen-87;2.00;73
16-gen-87;3.00;60
16-gen-87;4.00;52
16-gen-87;5.00;48
16-gen-87;6.00;51
16-gen-87;7.00;57
16-gen-87;8.00;68
16-gen-87;9.00;79
16-gen-87;10.00;87
16-gen-87;11.00;88
16-gen-87;12.00;83
16-gen-87;13.00;63
16-gen-87;14.00;41
16-gen-87;15.00;20
16-gen-87;16.00;-1
16-gen-87;17.00;-16
16-gen-87;18.00;-24
16-gen-87;19.00;-17
16-gen-87;20.00;-1
16-gen-87;21.00;20
16-gen-87;22.00;39
16-gen-87;23.00;55
17-gen-87;0.00;63
17-gen-87;1.00;63
17-gen-87;2.00;55
17-gen-87;3.00;43
17-gen-87;4.00;32
17-gen-87;5.00;23
17-gen-87;6.00;20
17-gen-87;7.00;27
17-gen-87;8.00;39
17-gen-87;9.00;54
17-gen-87;10.00;65
17-gen-87;11.00;73
17-gen-87;12.00;72
17-gen-87;13.00;59
17-gen-87;14.00;43
17-gen-87;15.00;24
17-gen-87;16.00;8
17-gen-87;17.00;-5
17-gen-87;18.00;-8
17-gen-87;19.00;-4
17-gen-87;20.00;4
17-gen-87;21.00;20
17-gen-87;22.00;37
17-gen-87;23.00;50
18-gen-87;0.00;60
18-gen-87;1.00;68
18-gen-87;2.00;72
18-gen-87;3.00;67
18-gen-87;4.00;56
18-gen-87;5.00;52
18-gen-87;6.00;46
18-gen-87;7.00;40
18-gen-87;8.00;46
18-gen-87;9.00;55
18-gen-87;10.00;64
18-gen-87;11.00;71
18-gen-87;12.00;73
18-gen-87;13.00;71
18-gen-87;14.00;57
18-gen-87;15.00;39
18-gen-87;16.00;23
18-gen-87;17.00;6
18-gen-87;18.00;-5
18-gen-87;19.00;-8
18-gen-87;20.00;-7
18-gen-87;21.00;3
18-gen-87;22.00;17
18-gen-87;23.00;36
19-gen-87;0.00;48
19-gen-87;1.00;57
19-gen-87;2.00;59
19-gen-87;3.00;55
19-gen-87;4.00;46
19-gen-87;5.00;32
19-gen-87;6.00;25
19-gen-87;7.00;22
19-gen-87;8.00;27
19-gen-87;9.00;36
19-gen-87;10.00;46
19-gen-87;11.00;57
19-gen-87;12.00;62
19-gen-87;13.00;63
19-gen-87;14.00;59
19-gen-87;15.00;48
19-gen-87;16.00;36
19-gen-87;17.00;20
19-gen-87;18.00;8
19-gen-87;19.00;-1
19-gen-87;20.00;-1
19-gen-87;21.00;8
19-gen-87;22.00;23
19-gen-87;23.00;39
20-gen-87;0.00;54
20-gen-87;1.00;63
20-gen-87;2.00;66
20-gen-87;3.00;63
20-gen-87;4.00;49
20-gen-87;5.00;39
20-gen-87;6.00;25
20-gen-87;7.00;15
20-gen-87;8.00;11
20-gen-87;9.00;19
20-gen-87;10.00;30
20-gen-87;11.00;43
20-gen-87;12.00;54
20-gen-87;13.00;59
20-gen-87;14.00;55
20-gen-87;15.00;43
20-gen-87;16.00;29
20-gen-87;17.00;12
20-gen-87;18.00;-1
20-gen-87;19.00;-8
20-gen-87;20.00;-8
20-gen-87;21.00;-1
20-gen-87;22.00;11
20-gen-87;23.00;28
21-gen-87;0.00;40
21-gen-87;1.00;51
21-gen-87;2.00;55
21-gen-87;3.00;54
21-gen-87;4.00;43
21-gen-87;5.00;31
21-gen-87;6.00;19
21-gen-87;7.00;11
21-gen-87;8.00;6
21-gen-87;9.00;7
21-gen-87;10.00;15
21-gen-87;11.00;23
21-gen-87;12.00;32
21-gen-87;13.00;35
21-gen-87;14.00;31
21-gen-87;15.00;24
21-gen-87;16.00;16
21-gen-87;17.00;3
21-gen-87;18.00;-7
21-gen-87;19.00;-15
21-gen-87;20.00;-17
21-gen-87;21.00;-16
21-gen-87;22.00;-8
21-gen-87;23.00;4
22-gen-87;0.00;16
22-gen-87;1.00;27
22-gen-87;2.00;36
22-gen-87;3.00;39
22-gen-87;4.00;40
22-gen-87;5.00;33
22-gen-87;6.00;23
22-gen-87;7.00;11
22-gen-87;8.00;1
22-gen-87;9.00;-4
22-gen-87;10.00;-5
22-gen-87;11.00;-1
22-gen-87;12.00;7
22-gen-87;13.00;12
22-gen-87;14.00;15
22-gen-87;15.00;12
22-gen-87;16.00;6
22-gen-87;17.00;-2
22-gen-87;18.00;-12
22-gen-87;19.00;-16
22-gen-87;20.00;-18
22-gen-87;21.00;-17
22-gen-87;22.00;-11
22-gen-87;23.00;-2
23-gen-87;0.00;8
23-gen-87;1.00;19
23-gen-87;2.00;27
23-gen-87;3.00;33
23-gen-87;4.00;36
23-gen-87;5.00;33
23-gen-87;6.00;25
23-gen-87;7.00;16
23-gen-87;8.00;4
23-gen-87;9.00;-5
23-gen-87;10.00;-12
23-gen-87;11.00;-16
23-gen-87;12.00;-16
23-gen-87;13.00;-15
23-gen-87;14.00;-12
23-gen-87;15.00;-9
23-gen-87;16.00;-8
23-gen-87;17.00;-6
23-gen-87;18.00;-5
23-gen-87;19.00;-5
23-gen-87;20.00;-5
23-gen-87;21.00;-5
23-gen-87;22.00;-5
23-gen-87;23.00;-1
24-gen-87;0.00;4
24-gen-87;1.00;13
24-gen-87;2.00;25
24-gen-87;3.00;36
24-gen-87;4.00;41
24-gen-87;5.00;43
24-gen-87;6.00;39
24-gen-87;7.00;31
24-gen-87;8.00;17
24-gen-87;9.00;6
24-gen-87;10.00;-5
24-gen-87;11.00;-13
24-gen-87;12.00;-21
24-gen-87;13.00;-25
24-gen-87;14.00;-25
24-gen-87;15.00;-23
24-gen-87;16.00;-23
24-gen-87;17.00;-15
24-gen-87;18.00;-8
24-gen-87;19.00;-1
24-gen-87;20.00;4
24-gen-87;21.00;7
24-gen-87;22.00;4
24-gen-87;23.00;1
25-gen-87;0.00;-1
25-gen-87;1.00;1
25-gen-87;2.00;10
25-gen-87;3.00;20
25-gen-87;4.00;32
25-gen-87;5.00;38
25-gen-87;6.00;39
25-gen-87;7.00;39
25-gen-87;8.00;31
25-gen-87;9.00;17
25-gen-87;10.00;3
25-gen-87;11.00;-12
25-gen-87;12.00;-29
25-gen-87;13.00;-36
25-gen-87;14.00;-40
25-gen-87;15.00;-37
25-gen-87;16.00;-29
25-gen-87;17.00;-18
25-gen-87;18.00;-7
25-gen-87;19.00;4
25-gen-87;20.00;14
25-gen-87;21.00;18
25-gen-87;22.00;20
25-gen-87;23.00;20
26-gen-87;0.00;19
26-gen-87;1.00;17
26-gen-87;2.00;17
26-gen-87;3.00;23
26-gen-87;4.00;31
26-gen-87;5.00;39
26-gen-87;6.00;47
26-gen-87;7.00;51
26-gen-87;8.00;48
26-gen-87;9.00;39
26-gen-87;10.00;25
26-gen-87;11.00;11
26-gen-87;12.00;-5
26-gen-87;13.00;-21
26-gen-87;14.00;-32
26-gen-87;15.00;-37
26-gen-87;16.00;-33
26-gen-87;17.00;-23
26-gen-87;18.00;-7
26-gen-87;19.00;11
26-gen-87;20.00;27
26-gen-87;21.00;38
26-gen-87;22.00;43
26-gen-87;23.00;43
27-gen-87;0.00;38
27-gen-87;1.00;28
27-gen-87;2.00;20
27-gen-87;3.00;16
27-gen-87;4.00;16
27-gen-87;5.00;22
27-gen-87;6.00;32
27-gen-87;7.00;41
27-gen-87;8.00;50
27-gen-87;9.00;52
27-gen-87;10.00;45
27-gen-87;11.00;28
27-gen-87;12.00;8
27-gen-87;13.00;-13
27-gen-87;14.00;-33
27-gen-87;15.00;-48
27-gen-87;16.00;-50
27-gen-87;17.00;-40
27-gen-87;18.00;-21
27-gen-87;19.00;2
27-gen-87;20.00;23
27-gen-87;21.00;41
27-gen-87;22.00;52
27-gen-87;23.00;55
28-gen-87;0.00;52
28-gen-87;1.00;41
28-gen-87;2.00;29
28-gen-87;3.00;20
28-gen-87;4.00;16
28-gen-87;5.00;20
28-gen-87;6.00;32
28-gen-87;7.00;47
28-gen-87;8.00;59
28-gen-87;9.00;65
28-gen-87;10.00;62
28-gen-87;11.00;51
28-gen-87;12.00;32
28-gen-87;13.00;11
28-gen-87;14.00;-12
28-gen-87;15.00;-31
28-gen-87;16.00;-42
28-gen-87;17.00;-42
28-gen-87;18.00;-28
28-gen-87;19.00;-7
28-gen-87;20.00;17
28-gen-87;21.00;36
28-gen-87;22.00;51
28-gen-87;23.00;63
29-gen-87;0.00;63
29-gen-87;1.00;52
29-gen-87;2.00;39
29-gen-87;3.00;25
29-gen-87;4.00;15
29-gen-87;5.00;11
29-gen-87;6.00;21
29-gen-87;7.00;33
29-gen-87;8.00;48
29-gen-87;9.00;59
29-gen-87;10.00;63
29-gen-87;11.00;55
29-gen-87;12.00;39
29-gen-87;13.00;19
29-gen-87;14.00;-4
29-gen-87;15.00;-25
29-gen-87;16.00;-40
29-gen-87;17.00;-48
29-gen-87;18.00;-39
29-gen-87;19.00;-20
29-gen-87;20.00;4
29-gen-87;21.00;30
29-gen-87;22.00;51
29-gen-87;23.00;63
30-gen-87;0.00;70
30-gen-87;1.00;67
30-gen-87;2.00;57
30-gen-87;3.00;42
30-gen-87;4.00;27
30-gen-87;5.00;19
30-gen-87;6.00;16
30-gen-87;7.00;19
30-gen-87;8.00;30
30-gen-87;9.00;43
30-gen-87;10.00;52
30-gen-87;11.00;52
30-gen-87;12.00;44
30-gen-87;13.00;28
30-gen-87;14.00;8
30-gen-87;15.00;-15
30-gen-87;16.00;-36
30-gen-87;17.00;-49
30-gen-87;18.00;-50
30-gen-87;19.00;-33
30-gen-87;20.00;-16
30-gen-87;21.00;8
30-gen-87;22.00;30
30-gen-87;23.00;46
31-gen-87;0.00;55
31-gen-87;1.00;56
31-gen-87;2.00;51
31-gen-87;3.00;36
31-gen-87;4.00;19
31-gen-87;5.00;4
31-gen-87;6.00;-7
31-gen-87;7.00;-8
31-gen-87;8.00;1
31-gen-87;9.00;17
31-gen-87;10.00;33
31-gen-87;11.00;44
31-gen-87;12.00;49
31-gen-87;13.00;43
31-gen-87;14.00;26
31-gen-87;15.00;4
31-gen-87;16.00;-18
31-gen-87;17.00;-37
31-gen-87;18.00;-45
31-gen-87;19.00;-39
31-gen-87;20.00;-21
31-gen-87;21.00;0
31-gen-87;22.00;23
31-gen-87;23.00;41
1-feb-87;0.00;55
1-feb-87;1.00;59
1-feb-87;2.00;52
1-feb-87;3.00;38
1-feb-87;4.00;20
1-feb-87;5.00;4
1-feb-87;6.00;-7
1-feb-87;7.00;-10
1-feb-87;8.00;-3
1-feb-87;9.00;11
1-feb-87;10.00;28
1-feb-87;11.00;40
1-feb-87;12.00;47
1-feb-87;13.00;43
1-feb-87;14.00;31
1-feb-87;15.00;11
1-feb-87;16.00;-11
1-feb-87;17.00;-29
1-feb-87;18.00;-40
1-feb-87;19.00;-41
1-feb-87;20.00;-27
1-feb-87;21.00;-9
1-feb-87;22.00;13
1-feb-87;23.00;30
2-feb-87;0.00;42
2-feb-87;1.00;50
2-feb-87;2.00;52
2-feb-87;3.00;43
2-feb-87;4.00;30
2-feb-87;5.00;12
2-feb-87;6.00;-1
2-feb-87;7.00;-8
2-feb-87;8.00;-8
2-feb-87;9.00;0
2-feb-87;10.00;15
2-feb-87;11.00;30
2-feb-87;12.00;38
2-feb-87;13.00;39
2-feb-87;14.00;31
2-feb-87;15.00;14
2-feb-87;16.00;-4
2-feb-87;17.00;-21
2-feb-87;18.00;-34
2-feb-87;19.00;-37
2-feb-87;20.00;-29
2-feb-87;21.00;-13
2-feb-87;22.00;6
2-feb-87;23.00;23
3-feb-87;0.00;37
3-feb-87;1.00;47
3-feb-87;2.00;50
3-feb-87;3.00;44
3-feb-87;4.00;35
3-feb-87;5.00;23
3-feb-87;6.00;9
3-feb-87;7.00;-1
3-feb-87;8.00;-7
3-feb-87;9.00;-4
3-feb-87;10.00;8
3-feb-87;11.00;18
3-feb-87;12.00;26
3-feb-87;13.00;30
3-feb-87;14.00;25
3-feb-87;15.00;16
3-feb-87;16.00;0
3-feb-87;17.00;-14
3-feb-87;18.00;-25
3-feb-87;19.00;-28
3-feb-87;20.00;-23
3-feb-87;21.00;-10
3-feb-87;22.00;6
3-feb-87;23.00;20
4-feb-87;0.00;33
4-feb-87;1.00;43
4-feb-87;2.00;48
4-feb-87;3.00;48
4-feb-87;4.00;39
4-feb-87;5.00;27
4-feb-87;6.00;16
4-feb-87;7.00;4
4-feb-87;8.00;-5
4-feb-87;9.00;-8
4-feb-87;10.00;-5
4-feb-87;11.00;3
4-feb-87;12.00;11
4-feb-87;13.00;15
4-feb-87;14.00;15
4-feb-87;15.00;9
4-feb-87;16.00;-1
4-feb-87;17.00;-10
4-feb-87;18.00;-17
4-feb-87;19.00;-21
4-feb-87;20.00;-17
4-feb-87;21.00;-8
4-feb-87;22.00;6
4-feb-87;23.00;19
5-feb-87;0.00;30
5-feb-87;1.00;37
5-feb-87;2.00;40
5-feb-87;3.00;40
5-feb-87;4.00;36
5-feb-87;5.00;27
5-feb-87;6.00;17
5-feb-87;7.00;8
5-feb-87;8.00;-1
5-feb-87;9.00;-6
5-feb-87;10.00;-8
5-feb-87;11.00;-8
5-feb-87;12.00;-6
5-feb-87;13.00;-1
5-feb-87;14.00;-1
5-feb-87;15.00;1
5-feb-87;16.00;-1
5-feb-87;17.00;-4
5-feb-87;18.00;-5
5-feb-87;19.00;-4
5-feb-87;20.00;-1
5-feb-87;21.00;4
5-feb-87;22.00;11
5-feb-87;23.00;17
6-feb-87;0.00;25
6-feb-87;1.00;31
6-feb-87;2.00;35
6-feb-87;3.00;36
6-feb-87;4.00;35
6-feb-87;5.00;31
6-feb-87;6.00;24
6-feb-87;7.00;16
6-feb-87;8.00;8
6-feb-87;9.00;0
6-feb-87;10.00;-7
6-feb-87;11.00;-12
6-feb-87;12.00;-13
6-feb-87;13.00;-12
6-feb-87;14.00;-10
6-feb-87;15.00;-6
6-feb-87;16.00;-1
6-feb-87;17.00;2
6-feb-87;18.00;6
6-feb-87;19.00;8
6-feb-87;20.00;11
6-feb-87;21.00;14
6-feb-87;22.00;19
6-feb-87;23.00;23
7-feb-87;0.00;25
7-feb-87;1.00;30
7-feb-87;2.00;32
7-feb-87;3.00;36
7-feb-87;4.00;38
7-feb-87;5.00;39
7-feb-87;6.00;39
7-feb-87;7.00;32
7-feb-87;8.00;24
7-feb-87;9.00;15
7-feb-87;10.00;4
7-feb-87;11.00;-5
7-feb-87;12.00;-8
7-feb-87;13.00;-9
7-feb-87;14.00;-8
7-feb-87;15.00;-2
7-feb-87;16.00;4
7-feb-87;17.00;11
7-feb-87;18.00;16
7-feb-87;19.00;23
7-feb-87;20.00;28
7-feb-87;21.00;29
7-feb-87;22.00;31
7-feb-87;23.00;33
8-feb-87;0.00;33
8-feb-87;1.00;32
8-feb-87;2.00;33
8-feb-87;3.00;35
8-feb-87;4.00;33
8-feb-87;5.00;32
8-feb-87;6.00;31
8-feb-87;7.00;25
8-feb-87;8.00;17
8-feb-87;9.00;9
8-feb-87;10.00;0
8-feb-87;11.00;-12
8-feb-87;12.00;-20
8-feb-87;13.00;-27
8-feb-87;14.00;-33
8-feb-87;15.00;-32
8-feb-87;16.00;-25
8-feb-87;17.00;-13
8-feb-87;18.00;0
8-feb-87;19.00;14
8-feb-87;20.00;25
8-feb-87;21.00;31
8-feb-87;22.00;35
8-feb-87;23.00;36
9-feb-87;0.00;35
9-feb-87;1.00;28
9-feb-87;2.00;24
9-feb-87;3.00;23
9-feb-87;4.00;23
9-feb-87;5.00;27
9-feb-87;6.00;31
9-feb-87;7.00;31
9-feb-87;8.00;30
9-feb-87;9.00;24
9-feb-87;10.00;16
9-feb-87;11.00;4
9-feb-87;12.00;-12
9-feb-87;13.00;-23
9-feb-87;14.00;-32
9-feb-87;15.00;-35
9-feb-87;16.00;-31
9-feb-87;17.00;-18
9-feb-87;18.00;-4
9-feb-87;19.00;14
9-feb-87;20.00;30
9-feb-87;21.00;39
9-feb-87;22.00;46
9-feb-87;23.00;44
10-feb-87;0.00;38
10-feb-87;1.00;27
10-feb-87;2.00;19
10-feb-87;3.00;14
10-feb-87;4.00;12
10-feb-87;5.00;19
10-feb-87;6.00;25
10-feb-87;7.00;31
10-feb-87;8.00;38
10-feb-87;9.00;39
10-feb-87;10.00;32
10-feb-87;11.00;21
10-feb-87;12.00;7
10-feb-87;13.00;-8
10-feb-87;14.00;-21
10-feb-87;15.00;-28
10-feb-87;16.00;-26
10-feb-87;17.00;-15
10-feb-87;18.00;3
10-feb-87;19.00;23
10-feb-87;20.00;39
10-feb-87;21.00;51
10-feb-87;22.00;55
10-feb-87;23.00;56
11-feb-87;0.00;48
11-feb-87;1.00;36
11-feb-87;2.00;24
11-feb-87;3.00;16
11-feb-87;4.00;11
11-feb-87;5.00;16
11-feb-87;6.00;27
11-feb-87;7.00;39
11-feb-87;8.00;49
11-feb-87;9.00;55
11-feb-87;10.00;53
11-feb-87;11.00;46
11-feb-87;12.00;30
11-feb-87;13.00;16
11-feb-87;14.00;-1
11-feb-87;15.00;-12
11-feb-87;16.00;-16
11-feb-87;17.00;-12
11-feb-87;18.00;4
11-feb-87;19.00;22
11-feb-87;20.00;39
11-feb-87;21.00;54
11-feb-87;22.00;62
11-feb-87;23.00;60
12-feb-87;0.00;51
12-feb-87;1.00;38
12-feb-87;2.00;24
12-feb-87;3.00;15
12-feb-87;4.00;9
12-feb-87;5.00;12
12-feb-87;6.00;23
12-feb-87;7.00;39
12-feb-87;8.00;54
12-feb-87;9.00;67
12-feb-87;10.00;72
12-feb-87;11.00;68
12-feb-87;12.00;53
12-feb-87;13.00;36
12-feb-87;14.00;16
12-feb-87;15.00;-1
12-feb-87;16.00;-13
12-feb-87;17.00;-17
12-feb-87;18.00;-8
12-feb-87;19.00;9
12-feb-87;20.00;31
12-feb-87;21.00;44
12-feb-87;22.00;52
12-feb-87;23.00;55
13-feb-87;0.00;49
13-feb-87;1.00;36
13-feb-87;2.00;19
13-feb-87;3.00;8
13-feb-87;4.00;3
13-feb-87;5.00;6
13-feb-87;6.00;23
13-feb-87;7.00;40
13-feb-87;8.00;59
13-feb-87;9.00;74
13-feb-87;10.00;81
13-feb-87;11.00;80
13-feb-87;12.00;67
13-feb-87;13.00;48
13-feb-87;14.00;27
13-feb-87;15.00;7
13-feb-87;16.00;-7
13-feb-87;17.00;-13
13-feb-87;18.00;-13
13-feb-87;19.00;-1
13-feb-87;20.00;17
13-feb-87;21.00;35
