Data;Ora solare;Livello Punta Salute (cm)
10-gen-92;18.00;-29
10-gen-92;19.00;-33
10-gen-92;20.00;-25
10-gen-92;21.00;-13
10-gen-92;22.00;1
10-gen-92;23.00;19
11-gen-92;0.00;30
11-gen-92;1.00;36
11-gen-92;2.00;36
11-gen-92;3.00;35
11-gen-92;4.00;24
11-gen-92;5.00;11
11-gen-92;6.00;0
11-gen-92;7.00;-5
11-gen-92;8.00;-8
11-gen-92;9.00;-8
11-gen-92;10.00;0
11-gen-92;11.00;8
11-gen-92;12.00;15
11-gen-92;13.00;19
11-gen-92;14.00;16
11-gen-92;15.00;8
11-gen-92;16.00;-7
11-gen-92;17.00;-18
11-gen-92;18.00;-26
11-gen-92;19.00;-29
11-gen-92;20.00;-26
11-gen-92;21.00;-18
11-gen-92;22.00;-7
11-gen-92;23.00;4
12-gen-92;0.00;15
12-gen-92;1.00;23
12-gen-92;2.00;27
12-gen-92;3.00;27
12-gen-92;4.00;27
12-gen-92;5.00;20
12-gen-92;6.00;11
12-gen-92;7.00;1
12-gen-92;8.00;-5
12-gen-92;9.00;-10
12-gen-92;10.00;-10
12-gen-92;11.00;-8
12-gen-92;12.00;-2
12-gen-92;13.00;3
12-gen-92;14.00;4
12-gen-92;15.00;1
12-gen-92;16.00;-5
12-gen-92;17.00;-12
12-gen-92;18.00;-21
12-gen-92;19.00;-26
12-gen-92;20.00;-26
12-gen-92;21.00;-23
12-gen-92;22.00;-16
12-gen-92;23.00;-6
13-gen-92;0.00;6
13-gen-92;1.00;15
13-gen-92;2.00;23
13-gen-92;3.00;28
13-gen-92;4.00;30
13-gen-92;5.00;27
13-gen-92;6.00;19
13-gen-92;7.00;8
13-gen-92;8.00;-2
13-gen-92;9.00;-13
13-gen-92;10.00;-20
13-gen-92;11.00;-21
13-gen-92;12.00;-21
13-gen-92;13.00;-20
13-gen-92;14.00;-15
13-gen-92;15.00;-10
13-gen-92;16.00;-9
13-gen-92;17.00;-10
13-gen-92;18.00;-13
13-gen-92;19.00;-16
13-gen-92;20.00;-21
13-gen-92;21.00;-21
13-gen-92;22.00;-15
13-gen-92;23.00;-6
14-gen-92;0.00;4
14-gen-92;1.00;14
14-gen-92;2.00;23
14-gen-92;3.00;27
14-gen-92;4.00;31
14-gen-92;5.00;31
14-gen-92;6.00;25
14-gen-92;7.00;17
14-gen-92;8.00;9
14-gen-92;9.00;0
14-gen-92;10.00;-8
14-gen-92;11.00;-18
14-gen-92;12.00;-24
14-gen-92;13.00;-28
14-gen-92;14.00;-29
14-gen-92;15.00;-25
14-gen-92;16.00;-18
14-gen-92;17.00;-12
14-gen-92;18.00;-8
14-gen-92;19.00;-4
14-gen-92;20.00;-2
14-gen-92;21.00;-1
14-gen-92;22.00;-1
14-gen-92;23.00;0
15-gen-92;0.00;4
15-gen-92;1.00;9
15-gen-92;2.00;15
15-gen-92;3.00;23
15-gen-92;4.00;27
15-gen-92;5.00;31
15-gen-92;6.00;31
15-gen-92;7.00;28
15-gen-92;8.00;20
15-gen-92;9.00;8
15-gen-92;10.00;-5
15-gen-92;11.00;-19
15-gen-92;12.00;-33
15-gen-92;13.00;-40
15-gen-92;14.00;-42
15-gen-92;15.00;-40
15-gen-92;16.00;-33
15-gen-92;17.00;-19
15-gen-92;18.00;-7
15-gen-92;19.00;4
15-gen-92;20.00;11
15-gen-92;21.00;14
15-gen-92;22.00;11
15-gen-92;23.00;8
16-gen-92;0.00;4
16-gen-92;1.00;3
16-gen-92;2.00;6
16-gen-92;3.00;12
16-gen-92;4.00;23
16-gen-92;5.00;32
16-gen-92;6.00;39
16-gen-92;7.00;41
16-gen-92;8.00;39
16-gen-92;9.00;31
16-gen-92;10.00;17
16-gen-92;11.00;0
16-gen-92;12.00;-17
16-gen-92;13.00;-33
16-gen-92;14.00;-44
16-gen-92;15.00;-48
16-gen-92;16.00;-40
16-gen-92;17.00;-21
16-gen-92;18.00;-1
16-gen-92;19.00;16
16-gen-92;20.00;27
16-gen-92;21.00;33
16-gen-92;22.00;32
16-gen-92;23.00;25
17-gen-92;0.00;19
17-gen-92;1.00;12
17-gen-92;2.00;11
17-gen-92;3.00;16
17-gen-92;4.00;27
17-gen-92;5.00;36
17-gen-92;6.00;43
17-gen-92;7.00;49
17-gen-92;8.00;52
17-gen-92;9.00;46
17-gen-92;10.00;33
17-gen-92;11.00;16
17-gen-92;12.00;-5
17-gen-92;13.00;-25
17-gen-92;14.00;-44
17-gen-92;15.00;-56
17-gen-92;16.00;-58
17-gen-92;17.00;-45
17-gen-92;18.00;-26
17-gen-92;19.00;-5
17-gen-92;20.00;13
17-gen-92;21.00;27
17-gen-92;22.00;35
17-gen-92;23.00;32
18-gen-92;0.00;24
18-gen-92;1.00;16
18-gen-92;2.00;8
18-gen-92;3.00;0
18-gen-92;4.00;3
18-gen-92;5.00;12
18-gen-92;6.00;25
18-gen-92;7.00;38
18-gen-92;8.00;48
18-gen-92;9.00;53
18-gen-92;10.00;48
18-gen-92;11.00;36
18-gen-92;12.00;16
18-gen-92;13.00;-8
18-gen-92;14.00;-33
18-gen-92;15.00;-56
18-gen-92;16.00;-69
18-gen-92;17.00;-65
18-gen-92;18.00;-42
18-gen-92;19.00;-20
18-gen-92;20.00;4
18-gen-92;21.00;24
18-gen-92;22.00;36
18-gen-92;23.00;39
19-gen-92;0.00;33
19-gen-92;1.00;20
19-gen-92;2.00;6
19-gen-92;3.00;-5
19-gen-92;4.00;-8
19-gen-92;5.00;-4
19-gen-92;6.00;9
19-gen-92;7.00;25
19-gen-92;8.00;39
19-gen-92;9.00;48
19-gen-92;10.00;51
19-gen-92;11.00;43
19-gen-92;12.00;24
19-gen-92;13.00;3
19-gen-92;14.00;-24
19-gen-92;15.00;-45
19-gen-92;16.00;-64
19-gen-92;17.00;-66
19-gen-92;18.00;-52
19-gen-92;19.00;-31
19-gen-92;20.00;-5
19-gen-92;21.00;19
19-gen-92;22.00;38
19-gen-92;23.00;48
20-gen-92;0.00;51
20-gen-92;1.00;40
20-gen-92;2.00;27
20-gen-92;3.00;11
20-gen-92;4.00;-1
20-gen-92;5.00;-4
20-gen-92;6.00;4
20-gen-92;7.00;19
20-gen-92;8.00;35
20-gen-92;9.00;47
20-gen-92;10.00;55
20-gen-92;11.00;55
20-gen-92;12.00;44
20-gen-92;13.00;25
20-gen-92;14.00;1
20-gen-92;15.00;-23
20-gen-92;16.00;-45
20-gen-92;17.00;-58
20-gen-92;18.00;-56
20-gen-92;19.00;-37
20-gen-92;20.00;-12
20-gen-92;21.00;16
20-gen-92;22.00;43
20-gen-92;23.00;60
21-gen-92;0.00;68
21-gen-92;1.00;70
21-gen-92;2.00;57
21-gen-92;3.00;41
21-gen-92;4.00;28
21-gen-92;5.00;19
21-gen-92;6.00;15
21-gen-92;7.00;19
21-gen-92;8.00;30
21-gen-92;9.00;42
21-gen-92;10.00;55
21-gen-92;11.00;62
21-gen-92;12.00;63
21-gen-92;13.00;51
21-gen-92;14.00;28
21-gen-92;15.00;4
21-gen-92;16.00;-16
21-gen-92;17.00;-32
21-gen-92;18.00;-34
21-gen-92;19.00;-26
21-gen-92;20.00;-11
21-gen-92;21.00;8
21-gen-92;22.00;28
21-gen-92;23.00;46
22-gen-92;0.00;60
22-gen-92;1.00;64
22-gen-92;2.00;57
22-gen-92;3.00;43
22-gen-92;4.00;27
22-gen-92;5.00;11
22-gen-92;6.00;2
22-gen-92;7.00;3
22-gen-92;8.00;12
22-gen-92;9.00;27
22-gen-92;10.00;43
22-gen-92;11.00;55
22-gen-92;12.00;59
22-gen-92;13.00;52
22-gen-92;14.00;38
22-gen-92;15.00;16
22-gen-92;16.00;-5
22-gen-92;17.00;-21
22-gen-92;18.00;-32
22-gen-92;19.00;-33
22-gen-92;20.00;-21
22-gen-92;21.00;-1
22-gen-92;22.00;20
22-gen-92;23.00;38
23-gen-92;0.00;52
23-gen-92;1.00;59
23-gen-92;2.00;56
23-gen-92;3.00;44
23-gen-92;4.00;28
23-gen-92;5.00;9
23-gen-92;6.00;-1
23-gen-92;7.00;-7
23-gen-92;8.00;-5
23-gen-92;9.00;6
23-gen-92;10.00;20
23-gen-92;11.00;36
23-gen-92;12.00;41
23-gen-92;13.00;43
23-gen-92;14.00;36
23-gen-92;15.00;24
23-gen-92;16.00;6
23-gen-92;17.00;-10
23-gen-92;18.00;-24
23-gen-92;19.00;-33
23-gen-92;20.00;-33
23-gen-92;21.00;-17
23-gen-92;22.00;2
23-gen-92;23.00;22
24-gen-92;0.00;39
24-gen-92;1.00;48
24-gen-92;2.00;51
24-gen-92;3.00;44
24-gen-92;4.00;28
24-gen-92;5.00;11
24-gen-92;6.00;-4
24-gen-92;7.00;-13
24-gen-92;8.00;-16
24-gen-92;9.00;-9
24-gen-92;10.00;1
24-gen-92;11.00;16
24-gen-92;12.00;27
24-gen-92;13.00;33
24-gen-92;14.00;32
24-gen-92;15.00;23
24-gen-92;16.00;6
24-gen-92;17.00;-12
24-gen-92;18.00;-25
24-gen-92;19.00;-33
24-gen-92;20.00;-31
24-gen-92;21.00;-18
24-gen-92;22.00;-2
24-gen-92;23.00;16
25-gen-92;0.00;29
25-gen-92;1.00;39
25-gen-92;2.00;43
25-gen-92;3.00;41
25-gen-92;4.00;30
25-gen-92;5.00;16
25-gen-92;6.00;4
25-gen-92;7.00;-7
25-gen-92;8.00;-12
25-gen-92;9.00;-12
25-gen-92;10.00;-5
25-gen-92;11.00;6
25-gen-92;12.00;14
25-gen-92;13.00;16
25-gen-92;14.00;15
25-gen-92;15.00;8
25-gen-92;16.00;-4
25-gen-92;17.00;-15
25-gen-92;18.00;-23
25-gen-92;19.00;-25
25-gen-92;20.00;-21
25-gen-92;21.00;-12
25-gen-92;22.00;-2
25-gen-92;23.00;11
26-gen-92;0.00;23
26-gen-92;1.00;30
26-gen-92;2.00;36
26-gen-92;3.00;39
26-gen-92;4.00;36
26-gen-92;5.00;27
26-gen-92;6.00;16
26-gen-92;7.00;4
26-gen-92;8.00;-4
26-gen-92;9.00;-8
26-gen-92;10.00;-7
26-gen-92;11.00;-4
26-gen-92;12.00;-1
26-gen-92;13.00;-1
26-gen-92;14.00;-1
26-gen-92;15.00;-5
26-gen-92;16.00;-8
26-gen-92;17.00;-10
26-gen-92;18.00;-11
26-gen-92;19.00;-9
26-gen-92;20.00;-7
26-gen-92;21.00;-2
26-gen-92;22.00;3
26-gen-92;23.00;11
27-gen-92;0.00;20
27-gen-92;1.00;30
27-gen-92;2.00;38
27-gen-92;3.00;39
27-gen-92;4.00;40
27-gen-92;5.00;38
27-gen-92;6.00;31
27-gen-92;7.00;24
27-gen-92;8.00;17
27-gen-92;9.00;11
27-gen-92;10.00;4
27-gen-92;11.00;-4
27-gen-92;12.00;-8
27-gen-92;13.00;-10
27-gen-92;14.00;-10
27-gen-92;15.00;-10
27-gen-92;16.00;-8
27-gen-92;17.00;-5
27-gen-92;18.00;-5
27-gen-92;19.00;-2
27-gen-92;20.00;0
27-gen-92;21.00;3
27-gen-92;22.00;4
27-gen-92;23.00;5
28-gen-92;0.00;6
28-gen-92;1.00;11
28-gen-92;2.00;16
28-gen-92;3.00;20
28-gen-92;4.00;23
28-gen-92;5.00;25
28-gen-92;6.00;25
28-gen-92;7.00;20
28-gen-92;8.00;11
28-gen-92;9.00;0
28-gen-92;10.00;-8
28-gen-92;11.00;-16
28-gen-92;12.00;-21
28-gen-92;13.00;-28
28-gen-92;14.00;-29
28-gen-92;15.00;-26
28-gen-92;16.00;-21
28-gen-92;17.00;-13
28-gen-92;18.00;-5
28-gen-92;19.00;1
28-gen-92;20.00;8
28-gen-92;21.00;11
28-gen-92;22.00;10
28-gen-92;23.00;8
29-gen-92;0.00;6
29-gen-92;1.00;4
29-gen-92;2.00;8
29-gen-92;3.00;11
29-gen-92;4.00;15
29-gen-92;5.00;17
29-gen-92;6.00;18
29-gen-92;7.00;16
29-gen-92;8.00;12
29-gen-92;9.00;4
29-gen-92;10.00;-8
29-gen-92;11.00;-21
29-gen-92;12.00;-33
29-gen-92;13.00;-44
29-gen-92;14.00;-48
29-gen-92;15.00;-48
29-gen-92;16.00;-44
29-gen-92;17.00;-33
29-gen-92;18.00;-19
29-gen-92;19.00;-8
29-gen-92;20.00;4
29-gen-92;21.00;11
29-gen-92;22.00;14
29-gen-92;23.00;14
30-gen-92;0.00;12
30-gen-92;1.00;8
30-gen-92;2.00;8
30-gen-92;3.00;7
30-gen-92;4.00;8
30-gen-92;5.00;15
30-gen-92;6.00;20
30-gen-92;7.00;23
30-gen-92;8.00;23
30-gen-92;9.00;16
30-gen-92;10.00;8
30-gen-92;11.00;-10
30-gen-92;12.00;-26
30-gen-92;13.00;-40
30-gen-92;14.00;-53
30-gen-92;15.00;-58
30-gen-92;16.00;-56
30-gen-92;17.00;-41
30-gen-92;18.00;-25
30-gen-92;19.00;-7
30-gen-92;20.00;8
30-gen-92;21.00;23
30-gen-92;22.00;27
30-gen-92;23.00;27
31-gen-92;0.00;17
31-gen-92;1.00;6
31-gen-92;2.00;-4
31-gen-92;3.00;-8
31-gen-92;4.00;-7
31-gen-92;5.00;3
31-gen-92;6.00;14
31-gen-92;7.00;20
31-gen-92;8.00;23
31-gen-92;9.00;20
31-gen-92;10.00;11
31-gen-92;11.00;-5
31-gen-92;12.00;-22
31-gen-92;13.00;-40
31-gen-92;14.00;-53
31-gen-92;15.00;-63
31-gen-92;16.00;-60
31-gen-92;17.00;-48
31-gen-92;18.00;-29
31-gen-92;19.00;-10
31-gen-92;20.00;7
31-gen-92;21.00;20
31-gen-92;22.00;27
31-gen-92;23.00;27
1-feb-92;0.00;19
1-feb-92;1.00;6
1-feb-92;2.00;-5
1-feb-92;3.00;-12
1-feb-92;4.00;-12
1-feb-92;5.00;-5
1-feb-92;6.00;7
1-feb-92;7.00;20
1-feb-92;8.00;28
1-feb-92;9.00;30
1-feb-92;10.00;23
1-feb-92;11.00;9
1-feb-92;12.00;-8
1-feb-92;13.00;-28
1-feb-92;14.00;-47
1-feb-92;15.00;-61
1-feb-92;16.00;-61
1-feb-92;17.00;-50
1-feb-92;18.00;-34
1-feb-92;19.00;-16
1-feb-92;20.00;6
1-feb-92;21.00;22
1-feb-92;22.00;31
1-feb-92;23.00;35
2-feb-92;0.00;27
2-feb-92;1.00;14
2-feb-92;2.00;1
2-feb-92;3.00;-10
2-feb-92;4.00;-16
2-feb-92;5.00;-13
2-feb-92;6.00;-4
2-feb-92;7.00;9
2-feb-92;8.00;22
2-feb-92;9.00;27
2-feb-92;10.00;27
2-feb-92;11.00;16
2-feb-92;12.00;-2
2-feb-92;13.00;-23
2-feb-92;14.00;-44
2-feb-92;15.00;-64
2-feb-92;16.00;-71
2-feb-92;17.00;-66
2-feb-92;18.00;-48
2-feb-92;19.00;-29
2-feb-92;20.00;-8
2-feb-92;21.00;11
2-feb-92;22.00;23
2-feb-92;23.00;28
3-feb-92;0.00;25
3-feb-92;1.00;13
3-feb-92;2.00;-1
3-feb-92;3.00;-15
3-feb-92;4.00;-23
3-feb-92;5.00;-23
3-feb-92;6.00;-12
3-feb-92;7.00;1
3-feb-92;8.00;16
3-feb-92;9.00;27
3-feb-92;10.00;30
3-feb-92;11.00;23
3-feb-92;12.00;8
3-feb-92;13.00;-13
3-feb-92;14.00;-36
3-feb-92;15.00;-53
3-feb-92;16.00;-65
3-feb-92;17.00;-61
3-feb-92;18.00;-45
3-feb-92;19.00;-26
3-feb-92;20.00;-5
3-feb-92;21.00;15
3-feb-92;22.00;30
3-feb-92;23.00;39
4-feb-92;0.00;39
4-feb-92;1.00;28
4-feb-92;2.00;15
4-feb-92;3.00;-1
4-feb-92;4.00;-15
4-feb-92;5.00;-18
4-feb-92;6.00;-17
4-feb-92;7.00;-5
4-feb-92;8.00;9
4-feb-92;9.00;23
4-feb-92;10.00;31
4-feb-92;11.00;28
4-feb-92;12.00;20
4-feb-92;13.00;4
4-feb-92;14.00;-17
4-feb-92;15.00;-39
4-feb-92;16.00;-53
4-feb-92;17.00;-57
4-feb-92;18.00;-48
4-feb-92;19.00;-30
4-feb-92;20.00;-8
4-feb-92;21.00;14
4-feb-92;22.00;31
4-feb-92;23.00;43
5-feb-92;0.00;47
5-feb-92;1.00;40
5-feb-92;2.00;27
5-feb-92;3.00;11
5-feb-92;4.00;-5
5-feb-92;5.00;-16
5-feb-92;6.00;-20
5-feb-92;7.00;-12
5-feb-92;8.00;1
5-feb-92;9.00;16
5-feb-92;10.00;28
5-feb-92;11.00;32
5-feb-92;12.00;27
5-feb-92;13.00;11
5-feb-92;14.00;-8
5-feb-92;15.00;-33
5-feb-92;16.00;-52
5-feb-92;17.00;-63
5-feb-92;18.00;-58
5-feb-92;19.00;-40
5-feb-92;20.00;-20
5-feb-92;21.00;6
5-feb-92;22.00;25
5-feb-92;23.00;39
6-feb-92;0.00;48
6-feb-92;1.00;46
6-feb-92;2.00;32
6-feb-92;3.00;14
6-feb-92;4.00;-5
6-feb-92;5.00;-18
6-feb-92;6.00;-25
6-feb-92;7.00;-23
6-feb-92;8.00;-10
6-feb-92;9.00;7
6-feb-92;10.00;20
6-feb-92;11.00;27
6-feb-92;12.00;24
6-feb-92;13.00;11
6-feb-92;14.00;-7
6-feb-92;15.00;-26
6-feb-92;16.00;-45
6-feb-92;17.00;-55
6-feb-92;18.00;-53
6-feb-92;19.00;-37
6-feb-92;20.00;-17
6-feb-92;21.00;4
6-feb-92;22.00;23
6-feb-92;23.00;35
7-feb-92;0.00;40
7-feb-92;1.00;40
7-feb-92;2.00;31
7-feb-92;3.00;14
7-feb-92;4.00;-4
7-feb-92;5.00;-20
7-feb-92;6.00;-28
7-feb-92;7.00;-32
7-feb-92;8.00;-24
7-feb-92;9.00;-10
7-feb-92;10.00;4
7-feb-92;11.00;15
7-feb-92;12.00;19
7-feb-92;13.00;11
7-feb-92;14.00;-1
7-feb-92;15.00;-16
7-feb-92;16.00;-33
7-feb-92;17.00;-45
7-feb-92;18.00;-48
7-feb-92;19.00;-40
7-feb-92;20.00;-28
7-feb-92;21.00;-8
7-feb-92;22.00;11
7-feb-92;23.00;23
8-feb-92;0.00;32
8-feb-92;1.00;33
8-feb-92;2.00;24
8-feb-92;3.00;9
8-feb-92;4.00;-8
8-feb-92;5.00;-24
8-feb-92;6.00;-36
8-feb-92;7.00;-40
8-feb-92;8.00;-36
8-feb-92;9.00;-23
8-feb-92;10.00;-8
8-feb-92;11.00;4
8-feb-92;12.00;12
8-feb-92;13.00;14
8-feb-92;14.00;8
8-feb-92;15.00;-4
8-feb-92;16.00;-20
8-feb-92;17.00;-33
8-feb-92;18.00;-40
8-feb-92;19.00;-39
8-feb-92;20.00;-28
8-feb-92;21.00;-13
8-feb-92;22.00;3
8-feb-92;23.00;16
9-feb-92;0.00;27
9-feb-92;1.00;31
9-feb-92;2.00;27
9-feb-92;3.00;16
9-feb-92;4.00;2
9-feb-92;5.00;-13
9-feb-92;6.00;-26
9-feb-92;7.00;-33
9-feb-92;8.00;-33
9-feb-92;9.00;-23
9-feb-92;10.00;-8
9-feb-92;11.00;6
9-feb-92;12.00;16
9-feb-92;13.00;20
9-feb-92;14.00;16
9-feb-92;15.00;5
9-feb-92;16.00;-8
9-feb-92;17.00;-23
9-feb-92;18.00;-31
9-feb-92;19.00;-33
9-feb-92;20.00;-23
9-feb-92;21.00;-9
9-feb-92;22.00;7
9-feb-92;23.00;19
10-feb-92;0.00;27
10-feb-92;1.00;32
10-feb-92;2.00;32
10-feb-92;3.00;25
10-feb-92;4.00;14
10-feb-92;5.00;1
10-feb-92;6.00;-10
10-feb-92;7.00;-16
10-feb-92;8.00;-19
10-feb-92;9.00;-16
10-feb-92;10.00;-8
10-feb-92;11.00;1
10-feb-92;12.00;11
10-feb-92;13.00;15
10-feb-92;14.00;16
10-feb-92;15.00;9
10-feb-92;16.00;1
10-feb-92;17.00;-7
10-feb-92;18.00;-13
10-feb-92;19.00;-15
10-feb-92;20.00;-9
10-feb-92;21.00;-1
10-feb-92;22.00;10
10-feb-92;23.00;20
11-feb-92;0.00;25
11-feb-92;1.00;27
11-feb-92;2.00;25
11-feb-92;3.00;22
11-feb-92;4.00;16
11-feb-92;5.00;8
11-feb-92;6.00;-1
11-feb-92;7.00;-10
11-feb-92;8.00;-21
11-feb-92;9.00;-26
11-feb-92;10.00;-28
11-feb-92;11.00;-23
11-feb-92;12.00;-17
11-feb-92;13.00;-12
11-feb-92;14.00;-5
11-feb-92;15.00;-4
11-feb-92;16.00;-2
11-feb-92;17.00;-1
11-feb-92;18.00;-1
11-feb-92;19.00;-1
11-feb-92;20.00;1
11-feb-92;21.00;7
11-feb-92;22.00;11
11-feb-92;23.00;15
12-feb-92;0.00;19
12-feb-92;1.00;23
12-feb-92;2.00;27
12-feb-92;3.00;27
12-feb-92;4.00;27
12-feb-92;5.00;22
12-feb-92;6.00;15
12-feb-92;7.00;6
12-feb-92;8.00;-5
12-feb-92;9.00;-13
12-feb-92;10.00;-21
12-feb-92;11.00;-26
12-feb-92;12.00;-28
12-feb-92;13.00;-25
12-feb-92;14.00;-18
12-feb-92;15.00;-12
12-feb-92;16.00;-5
12-feb-92;17.00;1
12-feb-92;18.00;7
12-feb-92;19.00;8
12-feb-92;20.00;8
12-feb-92;21.00;9
12-feb-92;22.00;8
12-feb-92;23.00;11
13-feb-92;0.00;14
13-feb-92;1.00;16
13-feb-92;2.00;19
13-feb-92;3.00;22
13-feb-92;4.00;23
13-feb-92;5.00;25
